aba,age_vehicule,agepr,nb_autre_carbu,cataeu,cs42pr,nb_diesel,dip14pr,nb_essence,etat_veh_achat,ident_men,km_autre_carbu,km_diesel,km_essence,mloy_d,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_07_2_2_1,prix_achat,rev_disponible,revtot,situapr,stalog,tau,tuu,typmen,veh_tot,vp_deplacements_pro,vp_domicile_travail,rural,petite_ville,moyenne_ville,grande_ville,paris,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_3,distance,distance_autre_carbu,distance_diesel,distance_essence,age_vehicule.1,depenses_carburants_corrigees_emp,depenses_diesel_corrigees_emp,depenses_essence_corrigees_emp
2,5,45,0,111,62,1,50,0,0,12786,0,99999,0,0,2,5,1,3,2.0,1673.0152602,1040.0,0,46199.15,48693.0,1,1,9,7,4,1,0,1,0,0,0,1,0,23099.575,7,4,7_0,14920.696552,0.0,14920.696552,0.0,10,1251.6781637350573,1251.6781637350573,0.0
0,3,71,0,111,78,0,50,1,0,1279,0,0,0,0,0,4,0,2,1.5,2862.590012,0.0,0,33900.5,35340.0,5,3,7,5,3,1,0,0,0,0,1,0,0,22600.3333333333,7,4,7_0,11027.819167,0.0,0.0,11027.819167,3,925.1096553600648,0.0,925.1096553600648
2,30,31,0,112,35,2,31,1,0,12835,0,0,0,0,2,6,0,2,1.5,2463.3632506,0.0,0,35282.585,38383.0,1,2,8,1,3,3,0,0,0,1,0,0,0,23521.7233333333,7,4,7_0,45000.0,0.0,30000.0,15000.0,35,3774.9924858921945,2516.661657261463,1258.3308286307315
2,14,38,0,112,48,1,43,1,0,12836,0,250,210,0,2,6,2,4,2.1,2130.2907925,0.0,0,50473.55,51779.0,1,2,8,0,4,2,0,1,1,0,0,0,0,24035.0238095238,7,4,7_1,30061.711678,0.0,18280.89296,11780.818718,13,2090.0944112182065,1271.0118644287486,819.0825467894583
2,1,27,0,112,63,3,71,0,2,12868,0,100099,0,0,2,4,1,3,1.8,3476.9371121,2052.44,3800,45371.6,45248.0,1,2,7,0,4,3,0,1,1,0,0,0,0,25206.4444444444,7,4,7_1,15950.7064662,0.0,15950.7064662,0.0,10,1109.0014699457304,1109.0014699457304,0.0
0,6,52,0,111,55,1,31,0,2,12869,0,550,0,0,1,3,0,1,1.0,2807.2472936,2043.6,8500,24341.3,26207.0,1,3,9,7,1,1,0,1,0,0,0,1,0,24341.3,7,4,7_0,3679.8663869,0.0,3679.8663869,0.0,5,308.6992879918836,308.6992879918836,0.0
2,6,40,0,300,21,1,43,0,0,12897,0,460,0,0,2,5,3,5,2.4,2084.416565,4680.0,0,56974.5,57766.0,1,2,0,0,4,1,0,1,1,0,0,0,0,23739.375,7,4,7_1,27503.7046572,0.0,18930.606327,8573.0983302,6,1912.2443860666542,1316.1843513385427,596.0600347281116
2,14,81,0,111,43,0,33,1,0,1292,0,0,0,0,1,4,0,1,1.0,828.96577754,0.0,0,22706.05,25122.0,5,1,7,5,1,1,0,0,0,0,1,0,0,22706.05,7,4,7_0,2849.692623,0.0,0.0,2849.692623,14,239.05707197616485,0.0,239.05707197616485
0,12,30,0,112,67,1,42,0,0,12942,0,400,0,368,1,2,0,1,1.0,4944.4721756,1820.0,0,22880.0,23110.0,1,3,8,0,1,1,0,1,1,0,0,0,0,22880.0,7,4,7_1,11125.686667,0.0,11125.686667,0.0,14,773.5333161577539,773.5333161577539,0.0
2,19,49,0,400,63,2,71,0,0,12946,0,700,0,0,2,6,1,2,1.5,2799.9515291,436.28,0,34178.8,36540.0,1,2,0,0,2,2,0,1,1,0,0,0,0,22785.8666666667,7,4,7_1,18399.9567994,0.0,18399.9567994,0.0,19,1279.28999136888,1279.28999136888,0.0
2,2,76,0,111,75,1,50,0,2,12971,0,0,0,0,0,4,0,1,1.0,2993.9080271,2080.0,16000,23406.45,25049.0,5,1,9,7,1,1,0,0,0,0,0,1,0,23406.45,7,4,7_0,17651.534506,0.0,17651.534506,0.0,2,1480.7646694359287,1480.7646694359287,0.0
2,3,55,0,112,43,2,33,0,0,1299,0,0,0,0,2,7,2,4,2.5,2079.7470688,1976.0,0,61461.3,77495.0,1,1,7,0,4,2,0,0,1,0,0,0,0,24584.52,7,4,7_1,33969.022506,0.0,33969.022506,0.0,5,2361.757203143384,2361.757203143384,0.0
2,19,33,0,112,33,1,0,1,0,12999,0,250,0,0,1,7,2,4,2.1,2277.155808,3821.48,0,47864.9,48245.0,1,2,6,0,4,2,0,1,1,0,0,0,0,22792.8095238095,7,4,7_1,33396.8684456,0.0,30917.884606,2478.9838396,13,2321.9771661046743,2149.6213693307986,172.35579677387562
2,7,50,0,111,38,2,12,0,0,13060,0,356,0,0,2,7,2,4,2.3,1621.787763,2600.0,0,53396.55,55631.0,1,1,4,4,4,2,0,1,0,0,1,0,0,23215.8913043478,7,4,7_0,32684.0101235,0.0,32684.0101235,0.0,6,2741.8198361119316,2741.8198361119316,0.0
2,0,79,0,112,72,0,60,0,0,13086,0,0,0,0,0,6,0,1,1.0,2195.6921653,0.0,0,24863.0,26280.0,5,1,8,1,1,0,0,0,0,1,0,0,0,24863.0,7,4,7_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,12,79,0,111,72,0,50,1,0,13089,0,0,0,0,0,4,0,1,1.0,2388.8520135,0.0,0,24671.15,27284.0,5,1,9,7,1,1,0,0,0,0,0,1,0,24671.15,7,4,7_0,4294.4912985,0.0,0.0,4294.4912985,11,360.25938627926473,0.0,360.25938627926473
2,12,39,0,111,38,1,30,1,0,13095,0,50,30,0,1,3,1,3,1.8,2794.6851378,0.0,0,45394.25,46517.0,1,2,5,4,4,2,1,1,0,0,1,0,0,25219.0277777778,7,4,7_0,20094.036237,0.0,20094.036237,0.0,12,1685.6630179093438,1685.6630179093438,0.0
0,10,66,0,111,64,1,60,0,0,13099,0,300,0,652,1,1,0,2,1.5,4085.8596843,1248.0,0,33868.562705055,38152.0,1,3,10,8,3,1,0,1,0,0,0,0,1,22579.04180337,7,4,7_0,3000.0,0.0,3000.0,0.0,15,251.66616572614632,251.66616572614632,0.0
2,8,76,0,111,77,1,70,0,0,1310,0,0,0,0,0,3,0,1,1.0,1396.4804092,0.0,0,22948.0,23598.0,5,1,4,3,1,1,0,0,0,1,0,0,0,22948.0,7,4,7_0,4187.6596985,0.0,4187.6596985,0.0,9,351.2974198958016,351.2974198958016,0.0
2,14,37,0,111,47,1,31,1,0,13112,0,1722,190,0,2,7,2,4,2.1,2237.4141929,7145.32,0,51119.6,51993.0,1,2,8,6,4,2,0,1,0,0,1,0,0,24342.6666666667,7,4,7_0,15087.6468744,0.0,9091.2757329,5996.3711415,13,1265.6834129034412,762.6555017527012,503.02791115074
2,14,44,0,120,62,1,50,0,0,13130,0,99999,0,0,1,6,0,1,1.0,1947.7332638,0.0,0,24453.25,27050.0,1,2,0,0,1,1,0,1,1,0,0,0,0,24453.25,7,4,7_1,7253.6827586,0.0,7253.6827586,0.0,15,504.3253011303039,504.3253011303039,0.0
2,6,65,0,112,75,0,70,2,2,13134,0,0,0,0,1,3,0,2,1.5,1703.070623,0.0,6400,37126.25,40237.0,5,1,9,3,3,2,0,0,0,1,0,0,0,24750.8333333333,7,4,7_0,13171.253453,0.0,0.0,13171.253453,5,1104.9196181079249,0.0,1104.9196181079249
2,1,75,0,112,74,0,20,1,0,13138,0,0,0,0,0,5,0,1,1.0,2346.304849,3035.24,0,23322.65,24337.0,5,1,7,0,1,1,0,0,1,0,0,0,0,23322.65,7,4,7_1,10983.4763,0.0,0.0,10983.4763,1,763.6458853797682,0.0,763.6458853797682
2,19,60,0,112,75,1,50,1,0,13162,0,0,0,0,0,5,0,2,1.5,2275.2244829,0.0,0,35437.285738715,40329.0,5,1,9,2,3,2,0,0,0,1,0,0,0,23624.8571591433,7,4,7_0,9278.5481457,0.0,7119.0481457,2159.5,19,778.3655451112546,597.2078501493836,181.157694961871
2,23,74,0,400,75,0,41,3,0,13186,0,0,0,0,0,5,0,2,1.5,1671.7951706,1505.92,0,34210.419631173,38531.0,5,1,0,0,3,3,0,0,1,0,0,0,0,22806.946420782,7,4,7_1,17768.9160054,0.0,0.0,17768.9160054,22,1235.415748580658,0.0,1235.415748580658
2,2,50,0,111,34,1,30,0,0,13199,0,50,0,0,1,4,1,2,1.3,631.12672591,0.0,0,29478.7,31274.0,1,4,8,7,2,1,0,1,0,0,0,1,0,22675.9230769231,7,4,7_0,17939.486761,0.0,17939.486761,0.0,3,1504.9206160786111,1504.9206160786111,0.0
2,3,65,0,300,74,1,12,0,0,13214,0,0,0,0,0,5,0,2,1.5,1960.2654953,0.0,0,36497.1,37061.0,5,1,0,0,3,1,0,0,1,0,0,0,0,24331.4,7,4,7_1,13434.798084,0.0,13434.798084,0.0,4,934.0784281343233,934.0784281343233,0.0
0,15,60,0,221,38,2,60,1,0,13243,0,0,160,0,2,5,1,3,2.0,2693.3259278,3166.8,0,50418.941195344,56110.0,4,3,1,2,4,3,0,0,0,1,0,0,0,25209.470597672,7,4,7_0,11526.4498565,0.0,11526.4498565,0.0,18,966.9391466066814,966.9391466066814,0.0
2,11,36,0,111,43,2,33,0,0,13252,0,105,0,0,2,6,1,3,1.8,2812.3929033,3562.52,0,41743.4,44228.0,1,2,4,3,4,2,0,1,0,1,0,0,0,23190.7777777778,7,4,7_0,71728.288357,0.0,71728.288357,0.0,11,6017.194434968524,6017.194434968524,0.0
0,13,53,0,300,21,1,50,0,0,13268,0,0,0,0,2,4,2,4,2.1,2270.4220352,0.0,0,51470.0,51531.0,1,3,0,1,4,1,1,0,0,1,0,0,0,24509.5238095238,7,4,7_0,12201.785226,0.0,12201.785226,0.0,9,1023.5921676137865,1023.5921676137865,0.0
2,22,24,0,221,62,2,43,0,0,13270,0,550,0,0,2,3,0,2,1.5,2263.991876,3276.0,0,35644.8,36287.0,1,2,1,2,3,2,0,1,0,1,0,0,0,23763.2,7,4,7_0,2470.13338388,0.0,2470.13338388,0.0,13,207.21633251774355,207.21633251774355,0.0
2,17,59,0,400,38,2,31,0,0,13274,0,0,0,0,2,5,0,2,1.5,1823.0302755,2913.56,0,34918.24191596,38134.0,4,1,0,0,3,2,0,0,1,0,0,0,0,23278.8279439733,7,4,7_1,42649.964438,0.0,42649.964438,0.0,18,2965.3152576723037,2965.3152576723037,0.0
2,12,40,0,111,34,0,30,2,0,13289,0,0,80,0,2,6,3,5,2.6,2664.3482511,3060.2,0,60669.9,65000.0,1,2,6,4,4,2,0,0,0,0,1,0,0,23334.5769230769,7,4,7_0,19350.1347262,0.0,0.0,19350.1347262,13,1623.2580709423694,0.0,1623.2580709423694
2,10,34,0,111,47,1,50,0,0,13330,0,112,0,0,1,3,0,1,1.0,4828.0895516,3027.44,0,24640.65,27984.0,1,2,10,8,1,1,0,1,0,0,0,0,1,24640.65,7,4,7_0,9100.5720657,0.0,9100.5720657,0.0,10,763.4353592297313,763.4353592297313,0.0
2,10,83,0,211,74,1,42,0,0,13409,0,0,0,0,0,6,0,2,1.5,1113.0832815,0.0,0,34232.8,35500.0,5,1,2,3,3,1,0,0,0,1,0,0,0,22821.8666666667,7,4,7_0,5401.2385548,0.0,5401.2385548,0.0,9,453.10299908624927,453.10299908624927,0.0
2,7,36,0,111,38,0,12,2,0,1341,0,0,434,0,2,3,2,4,2.1,4399.771233,2883.92,0,47480.0,48304.0,1,2,8,6,4,2,0,1,0,0,1,0,0,22609.5238095238,7,4,7_0,30750.954357,0.0,0.0,30750.954357,6,2579.6582584819744,0.0,2579.6582584819744
2,7,64,0,400,21,0,50,2,0,13415,0,0,0,0,1,7,0,1,1.0,3014.5256361,2236.0,0,22975.4,54840.0,1,1,0,0,1,2,0,0,1,0,0,0,0,22975.4,7,4,7_1,16867.0272025,8840.3693814,0.0,8026.6578211,4,1172.710312287718,0.0,558.0677784531979
2,10,26,0,111,34,1,20,0,0,13416,0,0,0,0,2,4,0,2,1.5,1245.247503,1560.0,0,37726.55,41599.0,1,2,8,6,3,1,0,0,0,0,1,0,0,25151.0333333333,7,4,7_0,9071.1851467,0.0,9071.1851467,0.0,14,760.9701281539863,760.9701281539863,0.0
2,0,31,0,112,31,2,30,0,1,13440,0,830,0,0,2,4,1,3,1.8,2970.3425955,3120.0,19000,42378.8,43425.0,1,2,9,1,4,2,0,1,0,1,0,0,0,23543.7777777778,7,4,7_0,26381.485797,0.0,26381.485797,0.0,4,2213.109125563259,2213.109125563259,0.0
2,8,70,0,111,75,0,50,1,0,13453,0,0,0,0,0,4,0,1,1.0,3375.5822048,0.0,0,23852.1,27028.0,5,1,8,7,1,1,0,0,0,0,0,1,0,23852.1,7,4,7_0,4239.7711512,0.0,0.0,4239.7711512,8,355.6689830596111,0.0,355.6689830596111
0,2,62,0,112,74,1,42,0,0,1348,0,0,0,0,0,4,0,1,1.0,2105.1638726,1944.8,0,25198.0,26944.0,5,3,8,3,1,1,0,0,0,1,0,0,0,25198.0,7,4,7_0,17651.534506,0.0,17651.534506,0.0,2,1480.7646694359287,1480.7646694359287,0.0
2,4,56,0,112,38,1,50,1,0,13484,0,0,200,0,2,5,2,4,2.5,1264.4835126,0.0,0,61135.8,64888.0,4,1,10,1,4,2,0,1,0,1,0,0,0,24454.32,7,4,7_0,32270.073053,0.0,17523.684798,14746.388255,4,2707.0951843170487,1470.0395208354062,1237.0556634816426
0,27,50,0,300,67,2,50,1,0,13506,0,350,0,644,2,4,0,2,1.5,1717.0830904,4160.0,0,34393.75,36302.0,1,3,0,0,3,3,0,0,1,0,0,0,0,22929.1666666667,7,4,7_1,34322.6929157,0.0,26277.784915,8044.9080007,18,2386.3467725812475,1827.0101176650503,559.3366549161974
2,6,46,0,112,53,1,42,1,2,1351,0,320,100,0,2,5,2,4,2.5,3443.1306963,0.0,5500,56933.05,61463.0,1,2,8,0,4,2,0,1,1,0,0,0,0,22773.22,7,4,7_1,42209.421296,0.0,31817.722763,10391.698533,7,2934.685705740683,2212.184230790314,722.5014749503692
2,4,48,0,112,45,1,43,1,0,13520,0,40,300,0,2,4,2,4,2.3,1944.7774638,0.0,0,52671.8,53027.0,1,1,5,0,4,2,0,1,1,0,0,0,0,22900.7826086957,7,4,7_1,30157.650142,0.0,17755.078907,12402.571235,5,2096.7647049651196,1234.453699501647,862.3110054634724
2,1,64,0,112,75,2,42,0,1,13548,0,0,0,0,0,4,0,2,1.5,1514.0705841,2541.24,17300,37036.05,39264.0,5,1,6,0,3,2,0,0,1,0,0,0,0,24690.7,7,4,7_1,19073.4561331,0.0,19073.4561331,0.0,2,1326.1162402666012,1326.1162402666012,0.0
2,3,58,0,111,38,1,31,0,0,13566,0,210,0,0,1,7,1,2,1.5,1720.0227108,0.0,0,35913.3,38170.0,1,2,8,7,2,1,0,1,0,0,0,1,0,23942.2,7,4,7_0,11555.150472,0.0,11555.150472,0.0,4,969.3468045589699,969.3468045589699,0.0
2,11,38,0,112,42,1,30,0,0,13598,0,380,0,0,1,2,0,1,1.0,3392.0887742,2519.4,0,24333.0,24817.0,1,2,9,0,1,1,0,1,1,0,0,0,0,24333.0,7,4,7_1,10382.222876,0.0,10382.222876,0.0,11,721.8426629056506,721.8426629056506,0.0
2,9,86,0,400,77,0,70,1,0,1361,0,0,0,0,0,4,0,1,1.0,4055.7126222,1639.56,0,24445.8031762605,27961.0,5,1,0,1,1,1,0,0,0,1,0,0,0,24445.8031762605,7,4,7_0,1813.9697802,0.0,0.0,1813.9697802,10,152.17160644201147,0.0,152.17160644201147
0,8,24,0,111,54,1,30,0,2,13624,0,150,0,0,1,3,1,2,1.3,1105.5072134,0.0,6100,29513.5,28552.0,1,3,6,4,2,1,0,1,0,0,1,0,0,22702.6923076923,7,4,7_0,14666.463645,0.0,14666.463645,0.0,5,1230.3508900996899,1230.3508900996899,0.0
2,9,42,0,111,46,0,31,2,0,13629,0,0,398,0,2,5,2,4,2.5,2135.1765916,3164.72,0,60946.9,65304.0,1,1,7,5,4,2,0,1,0,0,1,0,0,24378.76,7,4,7_0,24103.1563465,0.0,0.0,24103.1563465,9,2021.982979873828,0.0,2021.982979873828
2,10,39,0,111,38,2,12,0,0,13631,0,400,0,0,2,4,2,4,2.1,1957.1254308,0.0,0,49638.95,52952.0,1,2,9,7,4,2,0,1,0,0,0,1,0,23637.5952380952,7,4,7_0,19322.1301676,0.0,19322.1301676,0.0,11,1620.9088043137976,1620.9088043137976,0.0
2,13,51,0,111,37,0,41,1,0,13637,0,0,150,0,1,4,1,2,1.5,1896.453296,0.0,0,36532.3,38710.0,1,2,8,6,2,1,0,1,0,0,1,0,0,24354.8666666667,7,4,7_0,4579.488665,0.0,0.0,4579.488665,12,384.1674511022995,0.0,384.1674511022995
0,0,62,0,111,78,1,50,2,1,13647,0,0,80,312,1,3,1,3,2.0,2678.4581759,3372.2,22083,50611.1,52486.0,5,3,6,5,4,3,0,0,0,0,1,0,0,25305.55,7,4,7_0,15055.0299159,0.0,9663.879892,5391.1500239,10,1262.9472179423267,810.690532819215,452.25668512311165
2,5,41,0,111,52,1,42,0,0,13653,0,0,0,0,1,5,0,2,1.5,2247.5459905,2982.2,0,35367.25,37863.0,1,1,6,4,3,1,0,0,0,0,1,0,0,23578.1666666667,7,4,7_0,15748.593005,0.0,15748.593005,0.0,5,1321.1293390499861,1321.1293390499861,0.0
2,9,69,0,112,75,1,50,0,0,13725,0,0,0,0,0,5,0,1,1.0,2831.9120927,3271.32,0,24814.55,28463.0,5,1,8,1,1,1,0,0,0,1,0,0,0,24814.55,7,4,7_0,3400.7669263,0.0,3400.7669263,0.0,9,285.28599095673763,285.28599095673763,0.0
2,8,50,0,120,43,1,33,0,0,13726,0,200,0,0,2,5,1,3,1.8,1874.6844593,2633.8,0,44073.95,46633.0,1,2,0,1,4,1,0,1,0,1,0,0,0,24485.5277777778,7,4,7_0,14867.151675,0.0,14867.151675,0.0,9,1247.186352438768,1247.186352438768,0.0
2,0,70,0,111,74,0,10,0,0,13731,0,0,0,0,0,4,0,1,1.0,2555.7265477,0.0,0,23707.35,27098.0,5,1,9,7,1,0,0,0,0,0,0,1,0,23707.35,7,4,7_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,0,48,0,111,37,0,20,0,0,13751,0,0,0,0,2,4,1,3,1.8,2300.393664,0.0,0,45028.05,47805.0,1,1,9,7,4,0,0,0,0,0,0,1,0,25015.5833333333,7,4,7_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,10,68,0,111,78,0,71,1,0,13754,0,0,0,0,1,3,0,2,1.5,1157.1425132,3120.0,0,35328.7,36344.0,5,1,9,7,3,1,0,0,0,0,0,1,0,23552.4666666667,7,4,7_0,4468.0,0.0,0.0,4468.0,9,374.81480948814055,0.0,374.81480948814055
2,10,86,0,111,75,0,50,1,0,13760,0,0,0,0,0,7,0,2,1.5,2043.0301996,0.0,0,36159.2,39650.0,5,1,7,5,3,1,0,0,0,0,1,0,0,24106.1333333333,7,4,7_0,5727.2209251,0.0,0.0,5727.2209251,9,480.4492434954899,0.0,480.4492434954899
2,25,46,0,211,34,2,30,0,0,13764,0,100007,0,0,2,5,2,4,2.3,1237.9059104,0.0,0,56649.5,60591.0,1,2,1,3,4,2,0,1,0,1,0,0,0,24630.2173913043,7,4,7_0,53715.885858,0.0,53715.885858,0.0,15,4506.157010822062,4506.157010822062,0.0
2,16,27,0,112,43,0,44,2,0,13778,0,0,500,0,2,3,0,2,1.5,5117.901284,3946.28,0,34396.75,35920.0,1,2,10,4,3,2,0,1,0,0,1,0,0,22931.1666666667,7,4,7_0,17467.3883552,0.0,0.0,17467.3883552,13,1465.3168842009072,0.0,1465.3168842009072
0,4,52,0,111,46,0,31,1,0,1379,0,0,80,590,1,2,0,1,1.0,3055.5065007,0.0,0,23172.7,23369.0,1,3,9,7,1,1,0,1,0,0,0,1,0,23172.7,7,4,7_0,11027.819167,0.0,0.0,11027.819167,3,925.1096553600648,0.0,925.1096553600648
2,13,38,0,111,42,1,20,1,0,13790,0,350,100,0,2,5,2,4,2.1,2024.6032412,0.0,0,51115.7,52129.0,1,2,9,7,4,2,0,1,0,0,0,1,0,24340.8095238095,7,4,7_0,15087.6468744,0.0,9091.2757329,5996.3711415,13,1265.6834129034412,762.6555017527012,503.02791115074
2,2,50,0,111,53,0,42,2,0,13831,0,0,200,0,3,4,1,3,2.0,1540.5964644,1658.28,0,45567.15,50883.0,1,1,6,4,4,2,0,1,0,0,1,0,0,22783.575,7,4,7_0,21027.819167,0.0,0.0,21027.819167,3,1763.9968744472194,0.0,1763.9968744472194
2,22,82,0,112,77,1,71,0,2,13838,0,0,0,0,0,5,0,1,1.0,2401.5109778,0.0,500,22826.65,23970.0,5,1,9,0,1,1,0,0,1,0,0,0,0,22826.65,7,4,7_1,10080.800976,0.0,10080.800976,0.0,17,700.885764796957,700.885764796957,0.0
2,10,64,0,120,75,2,41,0,0,13890,0,0,0,0,0,4,0,2,1.5,2335.3649795,4680.52,0,34064.65,35763.0,5,1,0,0,3,2,0,0,1,0,0,0,0,22709.7666666667,7,4,7_1,36841.40278,0.0,36841.40278,0.0,10,2561.4645924592883,2561.4645924592883,0.0
2,6,33,0,112,37,1,42,0,0,13929,0,450,0,0,2,6,2,4,2.1,2177.4007707,0.0,0,49309.1,50265.0,1,2,10,0,4,1,1,1,1,0,0,0,0,23480.5238095238,7,4,7_1,24937.817164,0.0,24937.817164,0.0,3,1733.846456940191,1733.846456940191,0.0
0,13,31,0,111,65,2,50,0,0,13934,0,230,0,554,2,3,2,4,2.1,3147.2277895,1820.0,0,49314.35,48905.0,1,3,9,7,4,2,0,1,0,0,0,1,0,23483.0238095238,7,4,7_0,31279.7443985,0.0,31279.7443985,0.0,10,2624.017779221466,2624.017779221466,0.0
2,14,34,0,112,37,1,30,0,0,13936,0,600,0,0,2,4,1,3,1.8,714.44113731,0.0,0,44605.5,47580.0,1,1,10,0,4,1,0,1,1,0,0,0,0,24780.8333333333,7,4,7_1,25000.0,0.0,15000.0,10000.0,15,1738.1698301196502,1042.9018980717901,695.2679320478601
2,21,53,0,111,64,1,50,0,0,1396,0,300,0,0,1,6,0,1,1.0,2749.808703,1561.04,0,22844.25,24595.0,1,2,6,4,1,1,0,1,0,0,1,0,0,22844.25,7,4,7_0,10760.381206,0.0,10760.381206,0.0,20,902.674626621902,902.674626621902,0.0
2,10,32,0,112,63,2,50,0,0,13960,0,520,0,0,2,5,2,4,2.1,2137.9699044,0.0,0,49895.6,51506.0,1,2,8,2,4,2,0,1,0,1,0,0,0,23759.8095238095,7,4,7_0,31279.7443985,0.0,31279.7443985,0.0,10,2624.017779221466,2624.017779221466,0.0
2,10,75,0,111,74,1,50,1,0,1397,0,0,0,0,0,5,0,2,1.5,3150.9790928,0.0,0,36813.95,40560.0,5,1,6,4,3,2,0,0,0,0,1,0,0,24542.6333333333,7,4,7_0,12870.3142074,0.0,4806.668956,8063.6452514,8,1079.674209422368,403.2253153571396,676.4488940652284
2,8,74,0,120,77,1,70,0,0,13974,0,0,0,0,0,5,0,2,1.5,2231.8077901,0.0,0,34922.85,37611.0,5,1,0,0,3,1,0,0,1,0,0,0,0,23281.9,7,4,7_1,19999.095393,0.0,19999.095393,0.0,5,1390.4729696718996,1390.4729696718996,0.0
0,0,75,0,111,74,0,20,0,0,13991,0,0,0,550,0,3,0,1,1.0,3386.2778401,0.0,0,25016.8,25793.0,5,3,8,7,1,0,0,0,0,0,0,1,0,25016.8,7,4,7_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0,20,31,0,221,53,0,71,2,0,14005,0,0,99999,0,1,3,1,3,2.0,4363.4917781,1622.92,0,48160.0,48160.0,4,3,1,1,4,2,0,0,0,1,0,0,0,24080.0,7,4,7_0,17232.5373019,4474.4591819,0.0,12758.07812,19,1445.6155295006545,0.0,1070.258867498347
2,6,68,0,111,75,1,71,1,0,14011,0,0,0,0,0,4,0,2,1.5,1222.3557982,2695.68,0,37067.85,41250.0,5,1,7,5,3,2,0,0,0,0,1,0,0,24711.9,7,4,7_0,14649.8697531,3776.9093611,10872.960392,0.0,6,1228.9588497167076,912.1187506489656,0.0
2,4,57,0,112,45,1,42,0,0,14037,0,80,0,0,1,5,0,1,1.0,1548.2283824,0.0,0,25129.0543303525,31187.0,1,1,10,4,1,1,0,1,0,0,1,0,0,25129.0543303525,7,4,7_0,16695.538302,0.0,16695.538302,0.0,4,1400.5673697327852,1400.5673697327852,0.0
2,19,70,0,111,75,1,50,1,0,14050,0,0,0,0,0,4,0,2,1.5,3143.1751626,0.0,0,35930.95,38160.0,5,1,7,6,3,2,0,0,0,0,1,0,0,23953.9666666667,7,4,7_0,1884.18007127,0.0,547.94878577,1336.2312855,19,158.06145802471266,45.96672330967782,112.09473471503485
2,12,30,0,300,47,1,43,1,0,14062,0,350,0,0,2,4,0,2,1.5,2475.5400848,2496.0,0,34016.0,34653.0,1,2,0,0,3,2,0,1,1,0,0,0,0,22677.3333333333,7,4,7_1,29427.852511,0.0,16427.852511,13000.0,11,2046.0242159932397,1142.1759043310217,903.8483116622182
0,0,75,0,111,74,0,41,0,0,14069,0,0,0,523,0,3,0,2,1.5,3842.3976368,0.0,0,34390.5,35628.0,5,3,10,8,3,0,0,0,0,0,0,0,1,22927.0,7,4,7_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,21,42,0,111,52,0,50,2,0,1411,0,0,99999,0,1,3,1,3,2.0,2015.9285982,1282.32,0,45707.65,48150.0,1,1,8,7,4,2,0,0,0,0,0,1,0,22853.825,7,4,7_0,17232.5373019,4474.4591819,0.0,12758.07812,19,1445.6155295006545,0.0,1070.258867498347
2,11,45,1,111,48,1,50,0,0,14122,600,400,0,0,2,6,1,3,2.0,1760.6577195,0.0,0,49380.85,50975.0,1,2,7,6,4,2,0,1,0,0,1,0,0,24690.425,7,4,7_0,17770.990257,0.0,12872.318735,4898.671522,13,1490.7856597119646,1079.8423666807628,410.94329303120173
2,17,45,0,111,37,0,31,1,0,14129,0,0,0,0,1,5,2,3,1.6,1125.9271197,3308.76,0,36825.75,40382.0,1,1,9,7,2,1,0,0,0,0,0,1,0,23016.09375,7,4,7_0,4579.488665,0.0,0.0,4579.488665,12,384.1674511022995,0.0,384.1674511022995
2,0,79,0,112,77,0,50,0,0,14169,0,0,0,0,0,7,0,1,1.0,2672.605916,0.0,0,24016.05,25547.0,5,1,10,4,1,0,0,0,0,0,1,0,0,24016.05,7,4,7_0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2,6,62,0,111,77,1,50,0,0,14174,0,0,0,0,0,4,0,2,1.5,2388.7200175,0.0,0,34452.1,37761.0,5,1,10,8,3,1,0,0,0,0,0,0,1,22968.0666666667,7,4,7_0,21046.790125,0.0,21046.790125,0.0,11,1765.5883238672232,1765.5883238672232,0.0
0,18,24,0,111,52,0,43,2,0,1418,0,0,120,565,2,2,0,2,1.5,1400.0773738,2600.0,0,34519.85,35390.0,1,3,6,5,3,2,0,1,0,0,1,0,0,23013.2333333333,7,4,7_0,14532.9502452,0.0,0.0,14532.9502452,21,1219.1506216327805,0.0,1219.1506216327805
2,3,60,0,112,45,2,42,0,0,14186,0,1192,0,0,2,4,0,2,1.5,2083.5059717,4208.36,0,34730.3,36678.0,1,1,9,0,3,2,1,1,1,0,0,0,0,23153.5333333333,7,4,7_1,30273.396848,0.0,30273.396848,0.0,3,2104.8122022573166,2104.8122022573166,0.0
2,11,73,0,111,72,1,44,1,0,14215,0,0,0,0,0,7,0,2,1.5,1465.7940133,0.0,0,36211.8,38957.0,5,1,8,7,3,2,0,0,0,0,0,1,0,24141.2,7,4,7_0,16291.0250189,0.0,10833.681319,5457.3436999,12,1366.6332674184277,908.8236794172363,457.80958800119123
