"aba","age_vehicule","agepr","nb_autre_carbu","cataeu","cs42pr","nb_diesel","dip14pr","nb_essence","etat_veh_achat","ident_men","km_autre_carbu","km_diesel","km_essence","mloy_d","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_07_2_2_1","prix_achat","rev_disponible","revtot","situapr","stalog","tau","tuu","typmen","veh_tot","vp_deplacements_pro","vp_domicile_travail","rural","petite_ville","moyenne_ville","grande_ville","paris","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_3","distance","distance_autre_carbu","distance_diesel","distance_essence"
2,6,63,0,111,74,2,20,0,0,11238,0,50,0,0,1,5,0,2,1.5,1925.6031331,1560,0,54890.2328609045,63770,5,1,8,6,3,2,0,0,0,0,1,0,0,36593.4885739363,10,5,"10_0",17939.486761,0,17939.486761,0
2,3,57,0,111,77,1,31,1,0,11251,0,0,0,0,0,4,0,2,1.5,1915.5568641,2133.04,0,70604.65,95440,5,1,8,7,3,2,0,0,0,0,0,1,0,47069.7666666667,10,5,"10_0",20957.022409,0,0,20957.022409
2,15,74,0,111,74,2,10,0,0,11275,0,210,0,0,0,6,0,2,1.5,1617.0190627,2180.88,0,85158.801588127,93170,5,1,10,8,3,2,1,1,0,0,0,0,1,56772.5343920847,10,5,"10_0",21341.430119,0,17743.930119,3597.5
2,12,67,0,111,74,2,12,0,0,11285,0,0,0,0,0,6,0,2,1.5,1712.5014565,3430.96,0,55533.4170901679,69508,5,1,9,7,3,2,0,0,0,0,0,1,0,37022.2780601119,10,5,"10_0",31987.8815666,0,24736.102171,7251.7793956
2,1,34,0,111,34,0,10,1,0,11287,0,0,0,0,2,2,0,2,1.5,4540.0379572,0,0,66119.65,79456,1,2,10,8,3,1,0,0,0,0,0,0,1,44079.7666666667,10,5,"10_0",15619.454947,0,0,15619.454947
2,2,69,0,111,74,1,12,1,0,1129,0,0,0,0,0,5,0,2,1.5,1710.8759923,2215.2,0,66564.75,72558,5,1,9,7,3,2,0,0,0,0,0,1,0,44376.5,10,5,"10_0",21537.8931219,0,0,21537.8931219
2,0,67,0,111,35,0,30,0,0,11311,0,0,0,0,1,1,0,1,1,3053.0389505,0,0,36470.35,42369,1,1,10,8,1,0,0,0,0,0,0,0,1,36470.35,10,5,"10_0",15619.454947,0,0,15619.454947
2,7,60,0,111,72,1,71,0,0,11317,0,0,0,0,0,6,0,2,1.5,7317.8848045,0,0,55297.3,64024,5,1,8,6,3,1,0,0,0,0,1,0,0,36864.8666666667,10,5,"10_0",15619.454947,0,0,15619.454947
2,4,76,0,300,74,1,12,0,0,11344,0,0,0,0,0,4,0,2,1.5,2406.4628289,0,0,83146.95,99924,5,1,0,1,3,1,0,0,0,1,0,0,0,55431.3,10,5,"10_0",15619.454947,0,0,15619.454947
2,12,76,0,111,75,0,20,2,0,11345,0,0,0,0,0,8,0,2,1.5,1953.2837447,0,0,58689.55,63269,5,1,8,7,3,2,0,0,0,0,0,1,0,39126.3666666667,10,5,"10_0",15619.454947,0,0,15619.454947
2,11,53,0,120,53,2,50,0,0,1135,0,124,0,0,2,4,0,2,1.5,1992.3683772,3120,0,54844.85,52610,1,1,0,3,3,2,0,1,0,1,0,0,0,36563.2333333333,10,5,"10_0",28635.010806,0,17651.534506,10983.4763
2,3,58,0,111,37,1,20,1,0,11361,0,0,0,0,2,8,0,2,1.5,1938.4348575,0,0,118969.7381151,149762,1,1,10,8,3,2,1,1,0,0,0,0,1,79313.1587434,10,5,"10_0",15619.454947,0,0,15619.454947
2,5,58,0,221,38,2,12,0,0,11371,0,1050,0,0,2,7,0,2,1.5,2525.2260082,0,0,104860.9,124919,1,1,1,1,3,2,0,1,0,1,0,0,0,69907.2666666667,10,5,"10_0",15619.454947,0,0,15619.454947
0,12,53,0,111,47,1,31,0,0,1140,0,0,0,900,1,3,0,1,1,2647.2648357,0,0,45003.85,55486,1,3,10,8,1,1,0,0,0,0,0,0,1,45003.85,10,5,"10_0",15619.454947,0,0,15619.454947
2,3,75,0,111,74,0,10,1,0,11406,0,0,0,0,0,7,0,2,1.5,2240.149281,0,0,56983.603772044,69847,5,1,10,8,3,1,0,0,0,0,0,0,1,37989.0691813627,10,5,"10_0",15619.454947,0,0,15619.454947
2,11,42,0,111,35,0,12,2,0,11410,0,0,160,0,2,3,2,4,2.1,4426.0011472,5197.4,0,109859.9,114986,1,1,10,8,4,2,0,0,0,0,0,0,1,52314.2380952381,10,5,"10_0",42536.245731,0,42536.245731,0
2,6,42,0,111,38,2,30,0,0,11424,0,240,0,0,2,6,2,4,2.1,2347.2033727,0,0,83160.4,93583,1,2,9,7,4,2,0,1,0,0,0,1,0,39600.1904761905,10,5,"10_0",15619.454947,0,0,15619.454947
