,age_vehicule,depenses_carburants_corrigees_emp,depenses_diesel_corrigees_emp,depenses_essence_corrigees_emp,distance_diesel,distance_essence,distance,ident_men,vp_deplacements_pro,vp_domicile_travail,aides_logement,bat_49_74,bat_ap_74,bat_av_49,froid_cout,froid_impaye,froid_installation,froid_isolation,froid,isolation_fenetres,isolation_murs,isolation_toit,log_indiv,majorite_double_vitrage,ouest_sud,paris,petite_ville,rural,revdecm
7484,12,2924.807870616908,1258.3308286307315,1666.4770419861763,15000.0,19865.328784,34865.328784,11395,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37240
7485,16,873.2781682339656,236.3241667827876,636.9540014511781,3399.0373479,9161.2739793,12560.3113272,11397,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,42580
7486,9,121.542534183838,0.0,121.542534183838,0.0,1448.8542848,1448.8542848,11431,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,25440
7487,7,4111.098050941209,4111.098050941209,0.0,59129.694632,0.0,59129.694632,11454,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,52270
7488,17,1755.1554811688284,1092.6777220468753,0.0,15715.922908,0.0,25244.3036744,11468,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,38100
7489,0,0.0,0.0,0.0,0.0,0.0,0.0,11477,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,74900
7490,12,412.99646330054105,412.99646330054105,0.0,4923.1464481,0.0,4923.1464481,11492,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,7280
7491,1,3695.81350179582,1962.2201219862857,1733.5933798095343,23390.75,20665.3926817,44056.1426817,11497,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,73510
7492,11,937.7719006686928,937.7719006686928,0.0,11178.76014,0.0,11178.76014,1150,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38100
7493,5,1942.936791188013,1942.936791188013,0.0,23160.882023,0.0,23160.882023,11503,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,41250
7494,7,926.0644879488664,926.0644879488664,0.0,13319.534028,0.0,13319.534028,11507,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,39960
7495,4,918.4899398571384,0.0,918.4899398571384,0.0,10948.908494,10948.908494,11508,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,28570
7496,19,561.6376942446956,0.0,561.6376942446956,0.0,6695.0321982,6695.0321982,11513,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,29520
7497,26,28.22754168233715,28.22754168233715,0.0,405.99516217,0.0,405.99516217,11521,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36560
7498,17,4634.985980320168,4634.985980320168,0.0,55251.598485,0.0,55251.598485,11530,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41290
7499,16,2615.7647951414983,2615.7647951414983,0.0,31181.36426,0.0,31181.36426,11545,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,48810
7500,0,0.0,0.0,0.0,0.0,0.0,0.0,11550,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26130
7501,4,758.9610176842796,225.22354131858697,533.7374763656926,2684.7892803,6362.4461575,9047.2354378,11576,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,45270
7502,5,1808.2701159633937,1808.2701159633937,0.0,21555.5807124,0.0,21555.5807124,11577,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,38250
7503,18,468.6792091126418,468.6792091126418,0.0,5586.9156002,0.0,5586.9156002,11584,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22300
7504,0,0.0,0.0,0.0,0.0,0.0,0.0,11595,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28150
7505,5,1677.774438174309,1677.774438174309,0.0,20000.0,0.0,20000.0,11621,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43180
7506,9,641.6130882457638,0.0,641.6130882457638,0.0,7648.3831634,7648.3831634,11629,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42560
7507,7,2255.54667871592,2255.54667871592,0.0,26887.364921,0.0,26887.364921,11643,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,56410
7508,7,2626.9028684994446,2626.9028684994446,0.0,37782.597865,0.0,37782.597865,11644,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,41510
7509,18,2321.9771661046743,2149.621369330798,172.35579677387562,30917.884606,2478.9838396,33396.8684456,11655,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36300
7510,20,667.1062461767241,667.1062461767241,0.0,9594.9520383,0.0,9594.9520383,11671,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,62950
7511,2,923.3754083765212,0.0,923.3754083765212,0.0,11007.145983,11007.145983,117,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15010
7512,5,2956.2416287125798,2956.2416287125798,0.0,35240.03658,0.0,35240.03658,11719,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55340
7513,19,1455.5235632603074,1292.6013629648112,0.0,15408.523739,0.0,17350.6465487,11728,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,36520
7514,7,2348.8842134440324,2348.8842134440324,0.0,28000.0,0.0,28000.0,11730,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49380
7515,7,1249.3164061429045,0.0,1249.3164061429045,0.0,14892.5430942,14892.5430942,11761,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,43660
7516,2,923.3754083765212,0.0,923.3754083765212,0.0,11007.145983,11007.145983,11762,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,23060
7517,6,1110.7251266696044,1110.7251266696044,0.0,15975.497725,0.0,15975.497725,11795,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,32080
7518,18,1273.0526172198536,1273.0526172198536,0.0,18310.2449939,0.0,18310.2449939,11797,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,47990
7519,8,2695.976502988943,2695.976502988943,0.0,38776.0801084,0.0,38776.0801084,11818,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,44160
7520,6,1422.6688348499051,1422.6688348499051,0.0,16959.0,0.0,16959.0,11844,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,21080
7521,7,2018.644621910692,2018.644621910692,0.0,29034.053332,0.0,29034.053332,11847,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,60130
7522,20,1649.1387318048926,542.3489049062778,1106.789826898615,6465.09915238,13193.547377,19658.64652938,11850,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,59750
7523,13,483.62747692191897,483.62747692191897,0.0,6955.9871041,0.0,6955.9871041,11864,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,28380
7524,13,1718.9718264752348,1242.7499592066135,476.2218672686213,14814.267412,5676.8282605,20491.0956725,11868,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,45490
7525,10,3572.751097556805,3529.150223714702,43.60087384210306,42069.424154,519.74655055,42589.17070455,11907,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60280
7526,3,3346.5887134048976,3346.5887134048976,0.0,39893.189898,0.0,39893.189898,11919,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,43660
7527,0,0.0,0.0,0.0,0.0,0.0,0.0,11921,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23630
7528,9,2180.980354660648,2180.980354660648,0.0,31368.919148,0.0,31368.919148,11941,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,59750
7529,0,0.0,0.0,0.0,0.0,0.0,0.0,11964,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,26620
7530,9,1516.7598672220724,1516.7598672220724,0.0,18080.617188,0.0,18080.617188,11992,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,27410
7531,3,1676.916456900617,1676.916456900617,0.0,19989.7723883,0.0,19989.7723883,12008,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,86010
7532,13,1395.7507828301827,0.0,1395.7507828301827,0.0,16638.12192,16638.12192,1202,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,48770
7533,2,1022.4864454273222,257.1948828923902,765.291562534932,3699.219697,11007.145983,14706.36568,12026,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,44520
7534,3,923.3754083765212,0.0,923.3754083765212,0.0,11007.145983,11007.145983,12027,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37770
7535,13,3065.006071425127,3065.006071425127,0.0,44083.811868,0.0,44083.811868,12036,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,46490
7536,9,1841.4192009124283,1841.4192009124283,0.0,26485.029958,0.0,26485.029958,12051,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,26690
7537,6,308.6992879918836,308.6992879918836,0.0,3679.8663869,0.0,3679.8663869,12057,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28690
7538,17,778.3655451112546,597.2078501493836,181.157694961871,7119.0481457,2159.5,9278.5481457,12058,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41390
7539,0,0.0,0.0,0.0,0.0,0.0,0.0,12082,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,26680
7540,3,676.0365868944242,676.0365868944242,0.0,8058.7303217,0.0,8058.7303217,12094,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,40950
7541,3,1849.7971275817613,1504.9206160786111,344.87651150315025,17939.486761,4111.1189163,22050.6056773,12097,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,113860
7542,7,702.9437756489527,645.9199124801951,57.02386316875767,9290.230179,820.17105263,10110.40123163,12106,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,63890
7543,15,1669.4728119403856,1130.2290678967863,539.2437440435995,13472.956104,6428.0839161,19901.0400201,1211,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,37840
7544,18,576.9736666770024,440.085546270716,136.8881204062863,5246.0633117,1631.7821668,6877.8454785,12110,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41490
7545,10,997.4074026833478,997.4074026833478,0.0,11889.648334,0.0,11889.648334,12138,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58570
7546,13,1265.6834129034412,762.6555017527012,503.02791115074,9091.2757329,5996.3711415,15087.6468744,12149,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,48430
7547,6,2934.685705740683,2212.184230790314,722.5014749503692,31817.722763,10391.698533,42209.421296,12151,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,68970
7548,3,2336.495300887281,2336.495300887281,0.0,27852.3173047,0.0,27852.3173047,12163,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,41190
7549,9,2021.982979873828,0.0,2021.982979873828,0.0,24103.1563465,24103.1563465,12173,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,65450
7550,8,3524.859331687317,3117.560043525016,407.2992881623015,37163.041379,4855.2329669,42018.2743459,12187,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,34250
7551,0,0.0,0.0,0.0,0.0,0.0,0.0,1221,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25570
7552,4,1488.515619320471,1488.515619320471,0.0,17743.930119,0.0,17743.930119,12225,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,27180
7553,11,384.1674511022995,0.0,384.1674511022995,0.0,4579.488665,4579.488665,12226,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,44410
7554,7,1963.0597407821388,1228.8643351375608,734.195405644578,14648.743087,8752.0156338,23400.7587208,12229,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44290
7555,6,972.1394068419726,0.0,972.1394068419726,0.0,11588.439837,11588.439837,12234,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,38010
7556,24,1050.1899943276385,826.436890724651,223.7531036029875,9851.5851943,2667.2608488,12518.8460431,12235,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35960
7557,14,509.944264760503,509.944264760503,0.0,7334.5,0.0,7334.5,12241,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,31730
7558,17,675.7487829733736,0.0,675.7487829733736,0.0,9719.2571644,9719.2571644,1225,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21480
7559,8,1016.1842921502448,0.0,1016.1842921502448,0.0,12113.47925,12113.47925,12267,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,43740
7560,19,166.73412189704797,0.0,166.73412189704797,0.0,1987.5630252,1987.5630252,12299,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12050
7561,5,2234.226782338645,2234.226782338645,0.0,26633.219955,0.0,26633.219955,12308,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,33010
7562,11,1738.1698301196502,1042.90189807179,695.2679320478601,15000.0,10000.0,25000.0,1231,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,44270
7563,4,2104.8122022573166,2104.8122022573166,0.0,30273.396848,0.0,30273.396848,12322,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,33720
7564,10,528.6674819352744,0.0,528.6674819352744,0.0,6302.0090175,6302.0090175,1233,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,58010
7565,9,3066.849658262728,3066.849658262728,0.0,36558.545517,0.0,36558.545517,12339,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,37490
7566,14,1453.2559923178987,1453.2559923178987,0.0,17323.6158479,0.0,17323.6158479,12345,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,57840
7567,4,2323.009982126301,2323.009982126301,0.0,33411.723381,0.0,33411.723381,12384,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37550
7568,4,1360.344757181294,775.8237438747556,584.5210133065383,9248.248468,6967.814028,16216.062496,12392,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,56950
7569,4,926.0644879488664,926.0644879488664,0.0,13319.534028,0.0,13319.534028,12398,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,32760
7570,14,1265.6834129034412,762.6555017527012,503.02791115074,9091.2757329,5996.3711415,15087.6468744,12399,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,59960
7571,6,266.0560870818418,0.0,266.0560870818418,0.0,3171.5358278,3171.5358278,1240,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,24260
7572,7,2741.819836111932,2741.819836111932,0.0,32684.0101235,0.0,32684.0101235,12416,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,79190
7573,8,185.9187724371315,0.0,185.9187724371315,0.0,2216.2546789,2216.2546789,12446,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,34610
7574,14,766.8167348933384,766.8167348933384,0.0,9140.8799353,0.0,9140.8799353,1245,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22330
7575,23,1455.5235632603074,1292.6013629648112,0.0,15408.523739,0.0,17350.6465487,12451,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41120
7576,5,5437.268735324754,5437.268735324754,0.0,64815.2530115,0.0,64815.2530115,12497,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,94170
7577,4,804.5775640277777,0.0,804.5775640277777,0.0,9591.0099203,9591.0099203,12530,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,26160
7578,11,528.6674819352744,0.0,528.6674819352744,0.0,6302.0090175,6302.0090175,12536,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27620
7579,2,1892.5817803627997,1892.5817803627997,0.0,22560.622421,0.0,22560.622421,12537,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,50460
7580,26,464.87162953261407,0.0,464.87162953261407,0.0,5541.527144,5541.527144,12542,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6270
7581,0,0.0,0.0,0.0,0.0,0.0,0.0,1255,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,46170
7582,10,2153.9223813725544,2153.9223813725544,0.0,30979.745823,0.0,30979.745823,12557,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,43860
7583,0,0.0,0.0,0.0,0.0,0.0,0.0,12574,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,52270
7584,13,713.2589539445036,713.2589539445036,0.0,8502.4415406,0.0,8502.4415406,12585,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,24970
7585,16,3209.673843770968,1226.953493334417,1982.7203504365496,14625.964795,23635.1240706,38261.0888656,12607,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,66730
7586,2,1430.627087524034,1430.627087524034,0.0,17053.866777,0.0,17053.866777,12645,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,59540
7587,10,2220.9187588972604,2220.9187588972604,0.0,31943.350995,0.0,31943.350995,1266,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,36890
7588,15,1477.029421002093,832.2355327366433,0.0,9920.7082168,0.0,17607.0082771,1267,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,71600
7589,5,1520.3707910432647,1520.3707910432647,0.0,18123.6613987,0.0,18123.6613987,12685,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,78580
7590,10,2073.0416539542366,1204.420401700337,868.6212522538997,14357.35787,10354.446134,24711.804004,12694,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,48790
7591,3,2070.1377013302654,2070.1377013302654,0.0,24677.1872813,0.0,24677.1872813,12704,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,38100
7592,4,1132.1003932463648,1132.1003932463648,0.0,13495.263338,0.0,13495.263338,12709,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,27560
7593,16,1900.8862546426576,1900.8862546426576,0.0,27340.3412846,0.0,27340.3412846,12724,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,45200
