,age_vehicule,depenses_carburants_corrigees_entd,depenses_diesel_corrigees_entd,depenses_essence_corrigees_entd,distance_diesel,distance_essence,distance,ident_men,vp_deplacements_pro,vp_domicile_travail,aides_logement,bat_49_74,bat_ap_74,bat_av_49,froid_cout,froid_impaye,froid_installation,froid_isolation,froid,isolation_fenetres,isolation_murs,isolation_toit,log_indiv,majorite_double_vitrage,ouest_sud,paris,petite_ville,rural,revdecm
1597,0,0.0,0.0,0.0,0.0,0.0,0.0,6195,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12770
1598,9,443.2569566999284,0.0,443.2569566999284,0.0,4199.6898003,4199.6898003,6247,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
1599,0,0.0,0.0,0.0,0.0,0.0,0.0,6255,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,13850
1600,10,1678.1443713558135,1678.1443713558135,0.0,15899.774822,0.0,15899.774822,6261,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34190
1601,0,0.0,0.0,0.0,0.0,0.0,0.0,629,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18350
1602,12,2070.597306339648,2070.597306339648,0.0,19618.1159856,0.0,19618.1159856,6306,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16560
1603,1,810.7064142162711,810.7064142162711,0.0,7681.1325967,0.0,7681.1325967,6329,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7680
1604,12,1702.7020494059743,0.0,1702.7020494059743,0.0,17133.336779,17133.336779,633,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,12220
1605,6,1076.306159982849,1076.306159982849,0.0,10830.265884,0.0,10830.265884,6359,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,8500
1606,11,1928.4087350526631,1928.4087350526631,0.0,18270.933762,0.0,18270.933762,6416,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30970
1607,5,1754.2002685294017,1754.2002685294017,0.0,17651.534506,0.0,17651.534506,6433,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,12060
1608,17,848.9107643722656,848.9107643722656,0.0,8043.1041738,0.0,8043.1041738,6458,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,19860
1609,0,0.0,0.0,0.0,0.0,0.0,0.0,6466,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000
1610,15,1983.6492986121957,1863.64292634762,120.00637226457492,17657.302544,1137.0143885,18794.3169325,6489,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,31570
1611,0,0.0,0.0,0.0,0.0,0.0,0.0,6522,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,22210
1612,0,0.0,0.0,0.0,0.0,0.0,0.0,6530,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,10570
1613,8,2599.079416914289,2599.079416914289,0.0,26153.08003,0.0,26153.08003,6554,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,12920
1614,14,664.247905523418,664.247905523418,0.0,6293.4943525,0.0,6293.4943525,6570,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1110
1615,23,660.7539258127088,660.7539258127088,0.0,6260.3902337,0.0,6260.3902337,658,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13980
1616,5,947.8508450276912,947.8508450276912,0.0,9537.6920171,0.0,9537.6920171,6590,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3030
1617,0,0.0,0.0,0.0,0.0,0.0,0.0,6595,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10280
1618,18,331.8566845430044,0.0,331.8566845430044,0.0,3144.2149123,3144.2149123,6612,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8390
1619,11,1490.6921559140862,1490.6921559140862,0.0,15000.0,0.0,15000.0,6631,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,29960
1620,0,0.0,0.0,0.0,0.0,0.0,0.0,6633,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,10480
1621,12,1333.7220620017706,0.0,1333.7220620017706,0.0,12636.50543,12636.50543,6638,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5610
1622,0,0.0,0.0,0.0,0.0,0.0,0.0,6640,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11050
1623,19,1649.970133519434,715.3690095098988,934.6011240095352,6777.8472222,8854.9874932,15632.8347154,6666,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,27190
1624,6,2852.036571846286,2852.036571846286,0.0,27021.953564,0.0,27021.953564,6667,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38450
1625,0,0.0,0.0,0.0,0.0,0.0,0.0,6696,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,12060
1626,0,0.0,0.0,0.0,0.0,0.0,0.0,6720,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15160
1627,11,1201.863681144754,0.0,1201.863681144754,0.0,11387.197802,11387.197802,6723,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11850
1628,24,1104.7955295513236,0.0,1104.7955295513236,0.0,10467.514264,10467.514264,6728,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10850
1629,8,491.0037620192973,0.0,491.0037620192973,0.0,4940.6957708,4940.6957708,6733,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,13680
1630,16,2849.395983499086,2849.395983499086,0.0,28671.8753989,0.0,28671.8753989,6737,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,25610
1631,6,537.5843520045776,0.0,537.5843520045776,0.0,5409.4101509,5409.4101509,6773,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,22100
1632,0,0.0,0.0,0.0,0.0,0.0,0.0,6796,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14930
1633,0,0.0,0.0,0.0,0.0,0.0,0.0,6799,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3830
1634,15,832.3499720231156,0.0,832.3499720231156,0.0,7886.1970127,7886.1970127,6804,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,14210
1635,0,0.0,0.0,0.0,0.0,0.0,0.0,6813,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13700
1636,10,1639.6803756693637,0.0,0.0,0.0,0.0,15535.343203,6829,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7920
1637,5,3510.3830200557377,3510.3830200557377,0.0,33259.53387,0.0,33259.53387,6842,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,17640
1638,9,1911.496604290732,1911.496604290732,0.0,19234.319407,0.0,19234.319407,6852,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,26530
1639,5,3632.634129651523,3632.634129651523,0.0,36553.162052,0.0,36553.162052,6867,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,23330
1640,0,0.0,0.0,0.0,0.0,0.0,0.0,6873,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11210
1641,4,1117.1760282785829,1117.1760282785829,0.0,10584.814745,0.0,10584.814745,6885,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,21220
1642,8,21.10903317993938,21.10903317993938,0.0,200.0,0.0,200.0,6886,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12920
1643,0,0.0,0.0,0.0,0.0,0.0,0.0,6895,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,25100
1644,15,1535.545687925007,0.0,1535.545687925007,0.0,14548.706943,14548.706943,6903,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11630
1645,21,2681.186307567036,607.7843347681668,2073.4019727988693,5758.5236575,19644.6891255,25403.212783,6936,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,33390
1646,0,0.0,0.0,0.0,0.0,0.0,0.0,6956,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10280
1647,0,0.0,0.0,0.0,0.0,0.0,0.0,6960,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9340
1648,0,0.0,0.0,0.0,0.0,0.0,0.0,6963,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12710
1649,20,8857.127229585589,8857.127229585589,0.0,83917.886282,0.0,83917.886282,6970,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1650,6,1964.876170232252,0.0,1964.876170232252,0.0,19771.448073,19771.448073,6990,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,21200
1651,6,397.86681141121096,0.0,397.86681141121096,0.0,4003.5108171,4003.5108171,6995,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,19020
1652,22,1240.8127532786557,0.0,1240.8127532786557,0.0,12485.603567,12485.603567,7019,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,16540
1653,7,1340.299197356114,0.0,1340.299197356114,0.0,12698.821267,12698.821267,7033,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,12680
1654,11,565.130287735357,0.0,565.130287735357,0.0,5354.3929077,5354.3929077,7036,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,9520
1655,25,261.8492785420232,261.8492785420232,0.0,2480.9215686,0.0,2480.9215686,7042,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,12750
1656,10,1206.9671886656408,1206.9671886656408,0.0,11435.55158,0.0,11435.55158,7053,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,9280
1657,12,613.2411442407138,0.0,613.2411442407138,0.0,5810.2248361,5810.2248361,7064,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21620
1658,4,1055.451658996969,1055.451658996969,0.0,10000.0,0.0,10000.0,7066,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2680
1659,11,2934.1934122406,0.0,2934.1934122406,0.0,29525.1444163,29525.1444163,708,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,17230
1660,0,0.0,0.0,0.0,0.0,0.0,0.0,7085,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7130
1661,27,708.1201853481509,708.1201853481509,0.0,7125.4166986,0.0,7125.4166986,7095,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,23440
1662,0,0.0,0.0,0.0,0.0,0.0,0.0,7113,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11020
1663,2,2856.3280867319804,2856.3280867319804,0.0,28741.62927,0.0,28741.62927,7129,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,38360
1664,0,0.0,0.0,0.0,0.0,0.0,0.0,7135,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10610
1665,16,2821.222683248535,2821.222683248535,0.0,26730.003778,0.0,26730.003778,7143,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,26740
1666,2,496.8973853046954,0.0,496.8973853046954,0.0,5000.0,5000.0,7161,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,21800
1667,8,735.668951200748,735.668951200748,0.0,6970.1813904,0.0,6970.1813904,7166,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18150
1668,8,1227.5341755424274,1227.5341755424274,0.0,11630.415899,0.0,11630.415899,7192,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10860
1669,14,741.8280772742512,741.8280772742512,0.0,7464.6003301,0.0,7464.6003301,7199,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,33850
1670,6,433.1461203766239,433.1461203766239,0.0,4103.8935008,0.0,4103.8935008,720,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,11170
1671,15,482.26493432454697,0.0,482.26493432454697,0.0,4569.2754397,4569.2754397,7215,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11950
1672,0,0.0,0.0,0.0,0.0,0.0,0.0,7232,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8390
1673,12,1190.6623739624504,0.0,1190.6623739624504,0.0,11281.069709,11281.069709,7238,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,19590
1674,8,2321.993649793332,2321.993649793332,0.0,22000.0,0.0,22000.0,7250,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33470
1675,0,959.1004834202924,959.1004834202924,0.0,9087.109535,0.0,9087.109535,726,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,28040
1676,1,158.31774884954535,158.31774884954535,0.0,1500.0,0.0,1500.0,7306,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18530
1677,17,380.8375868444531,0.0,380.8375868444531,0.0,3608.2901912,3608.2901912,7321,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,13650
1678,0,0.0,0.0,0.0,0.0,0.0,0.0,7339,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16530
1679,0,0.0,0.0,0.0,0.0,0.0,0.0,736,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18400
1680,18,25.330839815927256,0.0,25.330839815927256,0.0,240.0,240.0,738,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11670
1681,12,2750.541254733077,2750.541254733077,0.0,27677.155647,0.0,27677.155647,7383,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,27680
1682,0,0.0,0.0,0.0,0.0,0.0,0.0,7418,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,13880
1683,11,925.73745273501,0.0,925.73745273501,0.0,8771.0076046,8771.0076046,7424,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,21940
1684,21,1865.0202847534144,1865.0202847534144,0.0,18766.654242,0.0,18766.654242,7429,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31080
1685,13,341.10484404854213,341.10484404854213,0.0,3432.3469406,0.0,3432.3469406,7430,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20940
1686,15,369.4080806489391,0.0,369.4080806489391,0.0,3500.0,3500.0,7443,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11330
1687,19,1649.970133519434,715.3690095098988,934.6011240095352,6777.8472222,8854.9874932,15632.8347154,7463,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15290
1688,13,2331.975145423676,2331.975145423676,0.0,22094.570846,0.0,22094.570846,7489,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29740
1689,0,0.0,0.0,0.0,0.0,0.0,0.0,749,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17700
1690,0,0.0,0.0,0.0,0.0,0.0,0.0,7496,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15240
1691,0,0.0,0.0,0.0,0.0,0.0,0.0,7500,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
1692,0,0.0,0.0,0.0,0.0,0.0,0.0,751,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12800
1693,0,0.0,0.0,0.0,0.0,0.0,0.0,7517,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9970
1694,3,21.10903317993938,21.10903317993938,0.0,200.0,0.0,200.0,7521,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,26890
1695,4,397.86681141121096,0.0,397.86681141121096,0.0,4003.5108171,4003.5108171,7524,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,18730
1696,0,993.7947706093908,993.7947706093908,0.0,10000.0,0.0,10000.0,7529,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,12010
1697,12,1142.2496415431572,0.0,1142.2496415431572,0.0,10822.377622,10822.377622,7538,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10140
1698,13,1645.583629921332,1645.583629921332,0.0,16558.5861245,0.0,16558.5861245,756,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,29020
1699,6,3280.418504200796,3280.418504200796,0.0,33009.013543,0.0,33009.013543,7563,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,19830
1700,12,158.31774884954535,158.31774884954535,0.0,1500.0,0.0,1500.0,7580,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31670
1701,0,0.0,0.0,0.0,0.0,0.0,0.0,7595,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12760
1702,3,770.4003439844138,770.4003439844138,0.0,7299.2480273,0.0,7299.2480273,7598,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11950
1703,12,496.0622797285754,0.0,496.0622797285754,0.0,4700.0,4700.0,760,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4390
1704,11,2191.228670098528,2191.228670098528,0.0,20761.051929,0.0,20761.051929,7600,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20420
1705,12,2475.1778427298937,2475.1778427298937,0.0,23451.361525,0.0,23451.361525,7602,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20920
1706,16,1875.059113997737,1237.2034073433083,637.8557066544287,12449.284741,6418.3846154,18867.6693564,7605,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,19960
1707,11,1783.2978905973162,0.0,1783.2978905973162,0.0,16896.06412,16896.06412,7606,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19500
1708,4,1160.996824896666,1160.996824896666,0.0,11000.0,0.0,11000.0,7611,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3410
1709,4,1514.526554106665,1514.526554106665,0.0,14349.558705,0.0,14349.558705,7623,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18050
1710,12,2081.043539976249,981.6921465476644,1099.3513934285843,9878.2180746,11062.157157,20940.3752316,7646,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,5040
