,aba,agepr,aise,ancons,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_gaz_liquefie,depenses_gaz_ville,depenses_tot,dip14pr,htl,ident_men,identifiant_menage,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_04_5_0_0,poste_04_5_5_1,poste_04_5_5_2,revtot,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,aides_logement,depenses_energies,part_energies_depenses_tot,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
6942,2.0,69,3.0,1.0,2486.028048536182,0.0,483.4426502573127,121.86452129065056,0.0,30040.58,71.0,1.0,3526,201706942,0,5.0,0,2,1.5,1710.950299,0,0,0.0,25900.0,1,120.0,5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3091.335220084145,0.10290531075246033,0.11935657220402104,17266.666666666668,4,2,4_0,4_1_0,4_0_0,4_1_0_0
6943,2.0,31,2.0,9.0,0.0,0.0,1904.1504824139233,0.0,0.0,59573.62000000001,31.0,1.0,3527,201706943,2,4.0,2,4,2.1,1348.7341174,0,0,0.0,43610.0,2,96.0,8,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1904.1504824139233,0.031962980970669956,0.0436631617155222,20766.666666666664,5,3,5,5_1,5_3,5_0_0
6944,,55,2.0,7.0,0.0,0.0,655.8740550536846,0.0,1652.87511635595,68621.39338649,20.0,2.0,3528,201706944,2,4.0,1,3,2.0,2287.4254775,0,0,0.0,64813.0,3,81.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,2308.7491714096345,0.033644743387915156,0.03562169890931811,32406.5,9,5,9,9_0,9_4,9_0_0
6945,,21,2.0,99.0,0.0,0.0,825.1318757127001,0.0,0.0,18302.260000000002,42.0,2.0,353,201706945,2,2.0,0,2,1.5,2419.9932541,0,0,0.0,19480.0,3,38.0,7,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,825.1318757127001,0.04508360583407186,0.04235789916389631,12986.666666666666,2,1,2_0,2_0_0,2_2_0,2_0_0_0
6946,,40,3.0,1.0,0.0,0.0,1036.7041515364692,0.0,0.0,23361.440000000002,31.0,2.0,3530,201706946,0,4.0,2,3,1.6,762.69165315,0,0,0.0,15455.0,3,80.0,9,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1036.7041515364692,0.04437672299038369,0.06707888395577284,9659.375,1,1,1_0,1_0_0,1_1_0,1_1_0_0
6947,2.0,35,3.0,1.0,0.0,890.7722207536998,3173.5841373565386,0.0,0.0,31187.801016379995,43.0,1.0,3532,201706947,1,5.0,2,4,2.1,2276.1002534,0,0,0.0,48359.0,2,200.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4064.3563581102385,0.13031878573213987,0.08404550048822843,23028.095238095237,6,3,6,6_1,6_0,6_1_0
6948,,31,1.0,3.0,0.0,0.0,888.6035584598309,0.0,0.0,27735.82,12.0,2.0,3533,201706948,1,1.0,0,1,1.0,3483.1957286,0,0,0.0,51746.0,3,40.0,7,0,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,888.6035584598309,0.03203812104563092,0.017172410591346787,51746.0,10,5,10,10_0,10_3,10_0_1
6949,,47,4.0,99.0,0.0,0.0,3173.5841373565386,0.0,0.0,16532.0,71.0,1.0,3534,201706949,2,5.0,2,3,1.8,403.82261014,0,0,0.0,23711.0,3,106.0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,3173.5841373565386,0.1919661346090333,0.1338443818209497,13172.777777777777,2,1,2_0,2_1_0,2_1_0,2_0_0_0
6950,2.0,50,3.0,4.0,0.0,0.0,433.72316543872694,0.0,369.7957887440431,39337.64,50.0,2.0,3535,201706950,3,3.0,1,3,2.0,2263.0752698,0,0,0.0,78911.0,1,63.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,803.51895418277,0.020426211490642804,0.010182597536246785,39455.5,9,5,9,9_0,9_4,9_0_1
6951,2.0,64,3.0,3.0,0.0,0.0,379.7722351036658,0.0,1064.5636342631544,20993.88,50.0,1.0,3536,201706951,0,4.0,0,2,1.5,1937.1061307,0,0,0.0,32970.0,1,68.0,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1444.3358693668201,0.06879794822904675,0.04380757868871156,21980.0,6,3,6,6_1,6_1,6_0_1
6952,2.0,58,3.0,6.0,0.0,0.0,400.94409426726367,0.0,729.7670120645893,21720.120836030004,50.0,1.0,3537,201706952,1,4.0,0,1,1.0,2309.6103593,0,0,0.0,14334.0,1,119.0,8,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1130.711106331853,0.052058232772637006,0.07888315238815774,14334.0,3,2,3_0,3_1_0,3_1_0,3_0_0_0
6953,2.0,74,2.0,1.0,0.0,0.0,370.2514826915962,0.0,1400.7416240304663,31796.34,70.0,1.0,3538,201706953,0,6.0,0,1,1.0,1827.202628,0,0,0.0,31536.0,1,147.0,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1770.9931067220625,0.05569801765618504,0.0561578230188376,31536.0,8,4,8,8_1,8_2,8_1_0
6954,,33,3.0,9.0,0.0,0.0,1269.4336549426155,106.45636342631543,0.0,72546.72,50.0,1.0,3539,201706954,2,5.0,3,5,2.4,2613.1662765,0,0,0.0,33270.0,3,100.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1375.890018368931,0.01896557168082762,0.04135527557465978,13862.5,2,1,2_0,2_1_0,2_1_0,2_0_0_0
6955,2.0,64,3.0,9.0,0.0,239.0238792355761,1004.9683101629039,95.2504304340717,0.0,30471.23999999999,70.0,1.0,354,201706955,0,5.0,0,2,1.5,1565.7343439,0,0,0.0,29337.0,1,110.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1339.2426198325516,0.043951037759951746,0.04565029211686783,19558.0,5,3,5,5_1,5_1,5_0_0
6956,,47,5.0,2.0,0.0,0.0,211.57227582376925,0.0,280.1483248060932,7515.8,50.0,2.0,3542,201706956,1,4.0,1,2,1.3,2008.018792,0,0,0.0,14248.0,3,80.0,7,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,491.7206006298625,0.06542491825618862,0.03451155254280337,10960.0,1,1,1_0,1_0_0,1_3_0,1_0_1_0
6957,,42,2.0,7.0,0.0,0.0,445.3596406090343,0.0,864.2575820267976,20326.29581584,43.0,2.0,3543,201706957,1,3.0,1,2,1.5,2202.1101693,0,0,0.0,23092.0,3,74.0,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1309.617222635832,0.06442970399039777,0.05671302713649021,15394.666666666666,3,2,3_0,3_0_0,3_3_0,3_0_0_0
6958,2.0,69,3.0,7.0,0.0,0.0,322.6477206312481,1636.0662168675844,0.0,23690.620000000003,50.0,1.0,3545,201706958,0,4.0,0,1,1.0,2264.3408387,0,0,0.0,13541.0,1,100.0,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1958.7139374988326,0.08267888039649585,0.1446506120300445,13541.0,2,1,2_0,2_1_0,2_0_0,2_0_0_0
6959,2.0,50,2.0,1.0,0.0,445.3861103768499,528.9306895594232,0.0,0.0,18572.044177581,42.0,1.0,3547,201706959,2,4.0,0,2,1.5,1434.8935107,0,0,0.0,69409.0,1,150.0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,974.3167999362731,0.052461473310105894,0.01403732657056395,46272.666666666664,10,5,10,10_1,10_0,10_1_0
6960,2.0,59,3.0,4.0,565.006374667314,185.5775459903541,888.6035584598309,50.426698465096784,0.0,32581.3911913,50.0,1.0,3548,201706960,2,7.0,0,2,1.5,1653.069285,0,0,0.0,43828.0,1,100.0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1689.6141775825959,0.05185825760668448,0.03855102166611746,29218.666666666668,8,4,8,8_1,8_1,8_0_1
6961,2.0,71,1.0,2.0,0.0,0.0,922.124393608373,0.0,1951.1758068534127,57508.35908930001,44.0,2.0,3549,201706961,0,3.0,0,1,1.0,1862.1085517,0,0,0.0,94000.0,1,70.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,2873.3002004617856,0.049963174849069744,0.03056702340916793,94000.0,10,5,10,10_0,10_3,10_0_1
6962,2.0,72,3.0,5.0,0.0,0.0,698.1885102184385,0.0,1099.582174863916,28425.300000000003,50.0,1.0,355,201706962,0,5.0,0,2,1.5,1719.2938453,0,0,0.0,36364.0,1,91.0,5,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1797.7706850823545,0.06324544279505773,0.04943819945777017,24242.666666666668,7,4,7,7_1,7_1,7_0_0
6963,1.0,34,3.0,1.0,0.0,59.38481471691332,814.5532619215116,0.0,1022.5413855422403,72404.9,60.0,1.0,3552,201706963,4,6.0,6,8,3.9,728.32663019,0,0,0.0,61906.0,2,135.0,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,1,1896.4794621806652,0.026192694999657002,0.030634824769499972,15873.333333333334,3,2,3_1,3_1_1,3_2_1,3_1_0_1
6964,2.0,43,2.0,1.0,0.0,0.0,2061.6072909532213,0.0,3420.03155002959,54429.241810839994,60.0,1.0,3553,201706964,2,3.0,1,3,1.8,4956.4998568,0,0,0.0,45766.0,1,67.0,1,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0,5481.638840982811,0.10071128420332141,0.11977535377753816,25425.555555555555,7,4,7,7_1,7_4,7_1_0
6965,2.0,65,2.0,4.0,2034.0229488023306,0.0,581.8237585153654,0.0,98.05191368213264,27114.840000000004,60.0,1.0,3554,201706965,0,5.0,0,2,1.5,1019.5320065,0,0,0.0,32288.0,1,100.0,2,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2713.898620999829,0.10008905164108763,0.08405285620044069,21525.333333333332,6,3,6,6_1,6_1,6_0_1
6966,,45,3.0,1.0,0.0,0.0,486.6162343946693,0.0,1036.548801782545,23230.72,41.0,1.0,3556,201706966,1,4.0,1,2,1.3,273.83313616,0,0,0.0,25626.0,4,80.0,3,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1523.1650361772145,0.06556684580491756,0.05943826723551137,19712.30769230769,5,3,5,5_1,5_2,5_1_0
6967,,71,5.0,3.0,0.0,0.0,133.6480314224212,0.0,243.2556706881964,22990.159999999996,71.0,2.0,3557,201706967,0,3.0,2,4,2.1,4199.5133424,0,0,0.0,23890.0,3,66.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,376.9037021106176,0.01639413132012207,0.015776630477631545,11376.190476190475,2,1,2_0,2_0_0,2_4_0,2_0_1_0
6968,,26,3.0,99.0,0.0,0.0,78.40684510115378,0.0,142.70999347040856,28145.4417506,31.0,2.0,3558,201706968,1,1.0,0,2,1.5,3482.3278325,0,0,0.0,24997.0,3,28.0,2,0,1,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,221.11683857156234,0.007856221996119447,0.008845735031066221,16664.666666666668,4,2,4_0,4_0_0,4_2_0,4_0_0_0
6969,2.0,64,2.0,5.0,986.5011301691304,222.69305518842495,553.2615012791566,126.06674616274196,0.0,26240.640000000003,71.0,1.0,3559,201706969,0,5.0,0,2,1.5,1697.61337,0,0,0.0,39261.0,1,123.0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1888.522432799454,0.07196937394817557,0.048101740475266906,26174.0,7,4,7,7_1,7_0,7_0_0
6970,,54,4.0,1.0,0.0,0.0,55.008791714180006,0.0,63.03337308137098,10645.407533755999,50.0,2.0,356,201706970,1,3.0,1,3,2.0,2961.9408386,0,0,0.0,12692.0,3,53.0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,118.04216479555099,0.011088552920237747,0.009300517238855261,6346.0,1,1,1_0,1_0_0,1_4_0,1_1_0_0
6971,,66,2.0,99.0,0.0,0.0,435.83888819696466,0.0,581.3077739726435,21078.177038050002,70.0,2.0,3560,201706971,0,3.0,0,1,1.0,3930.9783844,0,0,0.0,23585.0,3,70.0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1017.1466621696081,0.048255912279960005,0.04312684596860751,23585.0,6,3,6,6_0,6_1,6_0_0
6972,,49,4.0,99.0,0.0,0.0,539.5093033506116,0.0,1008.5339693019357,43794.16,41.0,2.0,3561,201706972,3,3.0,1,3,2.0,4299.6421549,0,0,0.0,51533.0,3,60.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1548.0432726525473,0.035348166802435466,0.030039843840889282,25766.5,7,4,7,7_0,7_4,7_0_0
6973,,54,5.0,7.0,0.0,0.0,490.0427818822111,0.0,891.9374591900533,12939.14,50.0,1.0,3562,201706973,1,3.0,1,2,1.5,1653.6695323,0,0,0.0,15118.0,3,60.0,3,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1381.9802410722646,0.1068061896750684,0.09141290124833076,10078.666666666666,1,1,1_0,1_1_0,1_1_0,1_0_0_0
6974,2.0,65,2.0,4.0,0.0,386.00129565993655,1428.1128618104424,0.0,0.0,17001.185846750002,41.0,1.0,3563,201706974,0,4.0,0,1,1.0,2373.6759847,0,0,0.0,20950.0,1,80.0,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1814.1141574703788,0.10670515420647379,0.08659256121576987,20950.0,5,3,5,5_1,5_0,5_0_1
6975,,60,3.0,99.0,0.0,0.0,430.54958130137044,0.0,168.08899488365594,11599.314661439,70.0,2.0,3565,201706975,1,3.0,0,1,1.0,1711.7169194,0,0,0.0,18696.0,3,60.0,2,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,598.6385761850264,0.05160982296438192,0.032019607198600045,18696.0,4,2,4_0,4_0_0,4_3_0,4_0_0_0
6976,2.0,52,3.0,7.0,0.0,0.0,2817.0848525934875,50.426698465096784,0.0,33596.979999999996,50.0,1.0,3568,201706976,3,7.0,3,5,3.0,1916.4024299,0,0,0.0,47876.0,1,150.0,7,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,2867.5115510585842,0.08535027705045467,0.059894551571948035,15958.666666666666,3,2,3_0,3_1_0,3_2_0,3_0_0_0
6977,,46,3.0,1.0,0.0,861.079813395243,846.289103295077,75.64004769764517,0.0,31962.379999999997,50.0,1.0,3569,201706977,2,6.0,1,3,1.8,1987.1351578,0,0,0.0,39060.0,5,140.0,2,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1783.008964387965,0.05578461192151414,0.045647950957193165,21700.0,6,3,6,6_1,6_1,6_1_0
6978,2.0,65,4.0,4.0,0.0,0.0,155.92270332615809,0.0,283.7982824695625,17177.4,71.0,1.0,357,201706978,1,4.0,0,1,1.0,2716.9615632,0,0,0.0,15460.0,1,80.0,9,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,439.7209857957206,0.025598809237470196,0.02844249584707119,15460.0,3,2,3_0,3_1_0,3_3_0,3_0_1_0
6979,,44,2.0,7.0,0.0,0.0,0.0,0.0,0.0,26788.160000000003,20.0,1.0,3570,201706979,2,4.0,0,2,1.5,1835.3986906,0,0,0.0,45976.0,5,100.0,3,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,30650.666666666668,8,4,8,8_1,8_2,8_0_0
6980,2.0,72,2.0,6.0,1243.014024268091,0.0,660.1055005701601,84.04449744182797,0.0,17038.4311913,70.0,1.0,3571,201706980,0,3.0,0,1,1.0,1652.4268977,0,0,0.0,65790.0,2,100.0,9,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1987.164022280079,0.11662834447426979,0.03020465150144519,65790.0,10,5,10,10_1,10_0,10_0_0
6981,,47,3.0,99.0,0.0,0.0,803.9746481303232,0.0,0.0,26934.84,31.0,2.0,3573,201706981,1,2.0,1,2,1.5,3532.2981905,0,0,0.0,36220.0,3,42.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,803.9746481303232,0.029848874102475574,0.022196980898131508,24146.666666666668,7,4,7,7_0,7_4,7_0_0
6982,,59,3.0,99.0,0.0,0.0,412.56593785635005,0.0,0.0,31970.8,42.0,2.0,3574,201706982,1,2.0,0,1,1.0,1995.910653,0,0,0.0,31419.0,3,42.0,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,412.56593785635005,0.012904460878562628,0.013131097038618353,31419.0,8,4,8,8_0,8_3,8_0_0
6983,,37,4.0,99.0,0.0,0.0,640.006134366902,79.84227256973658,0.0,19361.28,43.0,2.0,3575,201706983,1,3.0,1,2,1.3,666.11637664,0,0,0.0,19410.0,3,56.0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,719.8484069366385,0.037179794256197864,0.037086471248667624,14930.76923076923,3,2,3_0,3_0_0,3_1_0,3_0_0_0
6984,,26,2.0,1.0,0.0,0.0,1091.7129432506492,0.0,0.0,22134.764691045006,60.0,2.0,3576,201706984,2,2.0,0,2,1.5,5513.5220909,0,0,0.0,25732.0,5,37.0,8,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,1091.7129432506492,0.049321190375803736,0.04242627635825623,17154.666666666668,4,2,4_0,4_0_0,4_2_0,4_1_0_0
6985,2.0,83,3.0,3.0,0.0,0.0,562.7822536912262,0.0,1567.4298772900918,21454.3,70.0,1.0,3577,201706985,0,4.0,0,2,1.5,1999.7726496,0,0,0.0,20212.0,1,85.0,5,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2130.212130981318,0.09929068443068839,0.10539343612612892,13474.666666666666,2,1,2_0,2_1_0,2_0_0,2_0_1_0
6986,,69,4.0,4.0,0.0,0.0,317.35841373565387,0.0,420.22248720913984,9793.439999999999,71.0,2.0,3578,201706986,0,3.0,0,1,1.0,1971.8167257,0,0,0.0,16750.0,3,45.0,4,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,737.5809009447937,0.07531377135560066,0.04403468065342052,16750.0,4,2,4_0,4_0_0,4_1_0,4_0_1_0
6987,2.0,53,1.0,9.0,0.0,0.0,634.7168274713077,0.0,0.0,50618.159999999996,20.0,1.0,3579,201706987,1,4.0,1,2,1.3,2597.3152706,0,0,0.0,43812.0,2,83.0,5,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,634.7168274713077,0.012539310545292594,0.014487282650217013,33701.53846153846,9,5,9,9_1,9_2,9_0_0
6988,,47,4.0,7.0,0.0,0.0,0.0,0.0,0.0,59683.32419667,30.0,2.0,3580,201706988,1,3.0,2,3,1.8,1216.5160483,0,0,0.0,13376.0,5,77.0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0.0,0.0,0.0,7431.111111111111,1,1,1_0,1_0_0,1_4_0,1_0_0_0
6989,,36,3.0,99.0,0.0,0.0,124.82764273602386,0.0,0.0,26975.520000000004,43.0,1.0,3581,201706989,1,4.0,1,2,1.3,322.48256337,0,0,0.0,20110.0,3,80.0,5,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,124.82764273602386,0.004627441574287496,0.006207242304128486,15469.23076923077,3,2,3_0,3_1_0,3_2_0,3_0_0_0
6990,2.0,64,2.0,1.0,0.0,890.7722207536998,740.5029653831924,294.1557410463979,0.0,53915.1711913,50.0,1.0,3583,201706990,1,6.0,1,3,2.0,2079.3855443,0,0,0.0,48925.0,1,140.0,5,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1925.4309271832901,0.035712228759351254,0.03935474557349596,24462.5,7,4,7,7_1,7_1,7_1_0
6991,,37,2.0,99.0,0.0,0.0,2919.697406368016,0.0,1260.6674616274195,36886.92,31.0,2.0,3584,201706991,1,2.0,0,1,1.0,2748.9928318,0,0,0.0,37255.0,3,49.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,4180.364867995435,0.11332919278691295,0.11220949853698657,37255.0,9,5,9,9_0,9_4,9_0_0
6992,2.0,49,2.0,2.0,0.0,608.6943508483615,930.9180136245847,81.24301419376704,0.0,24488.751191299998,50.0,1.0,3585,201706992,2,3.0,1,2,1.5,2007.6114392,0,0,0.0,29255.0,1,70.0,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1620.8553786667132,0.06618775151109163,0.05540438826411599,19503.333333333332,5,3,5,5_1,5_0,5_0_1
6993,2.0,29,1.0,5.0,0.0,0.0,531.9191650612364,0.0,968.1575693390216,64257.759999999995,12.0,1.0,3586,201706993,2,4.0,0,2,1.5,2877.4465398,0,0,0.0,68947.0,2,100.0,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1500.076734400258,0.02334467828321837,0.02175695439105774,45964.666666666664,10,5,10,10_1,10_3,10_0_0
6994,,36,4.0,7.0,0.0,0.0,1688.3467610736786,0.0,0.0,24240.269371540006,20.0,2.0,3587,201706994,2,4.0,2,4,2.1,3830.9265587,0,0,0.0,46756.0,3,81.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1688.3467610736786,0.06965049501702036,0.03610973481635894,22264.761904761905,6,3,6,6_0,6_4,6_0_0
6995,,48,2.0,3.0,0.0,0.0,338.5156413180308,358.58985575179935,0.0,25901.180631988,50.0,2.0,3588,201706995,1,5.0,1,5,3.0,4157.3069993,0,0,0.0,46642.0,3,98.0,7,0,0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,697.1054970698301,0.02691404330074837,0.014945874899657607,15547.333333333334,3,2,3_0,3_0_0,3_2_0,3_0_1_0
6996,,49,3.0,5.0,0.0,0.0,559.2739351085297,0.0,247.77203316605465,29244.20784975,50.0,2.0,3589,201706996,3,5.0,3,5,2.8,2225.354575,0,0,0.0,39706.0,3,100.0,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,807.0459682745843,0.02759677993061055,0.020325541940124522,14180.714285714286,3,2,3_0,3_0_0,3_3_0,3_0_0_0
6997,,52,3.0,5.0,0.0,0.0,602.9809860977424,0.0,1248.0607870111453,15404.9111913,71.0,2.0,3590,201706997,1,2.0,2,4,2.5,3818.6690328,0,0,0.0,24600.0,3,45.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1851.0417731088878,0.12015919794164558,0.07524560053288162,9840.0,1,1,1_0,1_0_0,1_4_0,1_0_0_0
6998,2.0,69,2.0,1.0,0.0,0.0,0.0,112.0593299224373,0.0,26678.120000000003,71.0,1.0,3592,201706998,0,2.0,0,1,1.0,1727.9528099,0,0,0.0,22185.0,1,45.0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,112.0593299224373,0.004200420791361508,0.005051130490080564,22185.0,6,3,6,6_1,6_0,6_1_0
6999,2.0,65,3.0,1.0,0.0,890.7722207536998,232.72950340614616,0.0,868.459806898889,24166.160315994,71.0,1.0,3593,201706999,0,5.0,0,2,1.5,1516.3827944,0,0,0.0,33787.0,1,110.0,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1991.961531058735,0.0824277214506595,0.05895644866542561,22524.666666666668,6,3,6,6_1,6_3,6_1_0
7000,,46,4.0,1.0,0.0,0.0,2031.093847908185,0.0,210.11124360456992,21174.010875302003,43.0,1.0,3595,201707000,1,6.0,0,1,1.0,1989.1862681,0,0,0.0,11380.0,4,128.0,2,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2241.2050915127547,0.10584697933290302,0.19694245092379215,11380.0,2,1,2_0,2_1_0,2_3_0,2_1_0_0
7001,2.0,38,2.0,5.0,0.0,0.0,1269.4336549426155,605.1203815811614,0.0,42836.060000000005,20.0,1.0,3596,201707001,2,4.0,2,4,2.1,2418.3824634,0,0,0.0,55550.0,1,100.0,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1874.5540365237769,0.04376112174004277,0.033745347192147196,26452.38095238095,7,4,7,7_1,7_0,7_0_0
7002,2.0,58,3.0,1.0,0.0,0.0,1681.9995927989655,126.06674616274196,0.0,31554.32,50.0,1.0,3598,201707002,2,4.0,1,3,2.0,3245.3673199,0,0,0.0,55653.0,2,97.0,5,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1808.0663389617075,0.057300120521111136,0.03248820978135424,27826.5,8,4,8,8_1,8_1,8_1_0
7003,2.0,61,2.0,7.0,678.0076496007769,0.0,740.5029653831924,224.1186598448746,0.0,104591.3,71.0,1.0,360,201707003,1,5.0,0,2,1.5,3016.5215558,0,0,0.0,48520.0,1,160.0,9,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1642.629274828844,0.01570521902709732,0.03385468414733809,32346.666666666668,9,5,9,9_1,9_1,9_0_0
7004,,50,4.0,5.0,0.0,0.0,137.52197928545002,0.0,0.0,8189.4308753020005,71.0,2.0,3600,201707004,1,2.0,0,1,1.0,3186.5903101,0,0,0.0,10280.0,3,38.0,2,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,137.52197928545002,0.01679261738446246,0.013377624444109924,10280.0,1,1,1_0,1_0_0,1_3_0,1_0_0_0
7005,2.0,47,2.0,2.0,0.0,0.0,908.8066136724643,0.0,1654.1385606797355,61154.9108753,20.0,1.0,3601,201707005,2,3.0,2,3,1.8,519.67474962,0,0,0.0,52152.0,2,114.0,1,0,1,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,2562.9451743522,0.041909065644429776,0.04914375621936263,28973.333333333332,8,4,8,8_1,8_4,8_0_1
7006,,31,1.0,99.0,0.0,0.0,105.78613791188462,0.0,0.0,26752.51703805,30.0,2.0,3602,201707006,2,3.0,0,2,1.5,3736.2834605,0,0,0.0,61675.0,3,49.0,4,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,105.78613791188462,0.003954249903342756,0.0017152190986929002,41116.666666666664,10,5,10,10_0,10_2,10_0_0
7007,2.0,69,3.0,5.0,0.0,0.0,507.86251940520066,0.0,924.3715486151463,37536.19279231,50.0,1.0,3603,201707007,0,5.0,0,2,1.5,1833.1746588,0,0,0.0,42830.0,1,105.0,7,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1432.234068020347,0.038156082476051414,0.03343997357040268,28553.333333333332,8,4,8,8_1,8_2,8_0_0
7008,2.0,56,3.0,1.0,0.0,0.0,836.7683508830074,0.0,0.0,25030.660000000003,31.0,2.0,3604,201707008,1,2.0,0,1,1.0,2511.4223196,0,0,0.0,24226.0,2,29.0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,836.7683508830074,0.03342973580732619,0.034540095388549796,24226.0,7,4,7,7_0,7_4,7_1_0
7009,,48,3.0,1.0,0.0,0.0,356.3947504597899,0.0,648.681788501857,24359.26,41.0,2.0,3606,201707009,1,3.0,2,3,1.8,1034.7729829,0,0,0.0,26360.0,3,78.0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,1005.076538961647,0.041260553028361575,0.038128852009167186,14644.444444444443,3,2,3_0,3_0_0,3_4_0,3_1_0_0
7010,,63,5.0,1.0,0.0,0.0,275.04395857090003,0.0,0.0,4155.2,71.0,2.0,3607,201707010,0,2.0,0,1,1.0,4680.7338523,0,0,0.0,12156.0,3,40.0,2,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,275.04395857090003,0.06619271240154506,0.022626189418468248,12156.0,2,1,2_0,2_0_0,2_3_0,2_1_0_0
