,aba,agepr,ancons,coml13,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_energies,depenses_gaz_liquefie,depenses_gaz_ville,dip14pr,gchauf_2,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,htl,iaatcd,iaatr,idlog,isolation_fenetres,isolation_murs,isolation_toit,kusa_5,majorite_double_vitrage,mtypmena,nactifs,nbphab,npers,ocde10,plus_14,plus_18,pondmen,poste_04_5_1_1_1,revtot,soc,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,froid,froid_installation,froid_cout,froid_isolation,froid_impaye,aides_logement,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
32613,0,70.0,2,0.0,0.0,0.0,818.89061213652,1810.0,0.0,1795.9943965009913,50,0,0,0,0,0,0,0,0,1,,2,132638,1,3,3,0,2,11,0.0,4.0,1.0,1.0,1,1,1346.06143868668,610.0,17183.00850837796,0,1,70.0,9,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.10533661780575236,17183.00850837796,4,2,4_0,4_1_0,4_0_0,4_0_1_0
32614,2,61.0,2,0.0,0.0,0.0,33.561090661332784,48.0,0.0,34.423225932935665,50,2,1,2,1,1,2,2,2,2,,2,132639,1,3,0,1,1,43,2.0,4.0,2.0,1.5,2,2,70.814722268213,25.0,28241.992440852515,2,3,84.0,3,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.001699596800775543,18827.994960568343,5,3,5,5_0,5_3,5_0_1
32615,2,86.0,5,0.0,0.0,0.0,1879.421077034636,1400.0,0.0,0.0,71,2,2,2,2,1,2,2,2,2,,3,132640,1,3,0,0,1,21,0.0,3.0,2.0,1.5,2,2,2065.67668649791,1400.0,64036.90491157639,0,1,69.0,9,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0.021862393286077017,42691.26994105093,9,5,9,9_0,9_2,9_0_0
32616,1,33.0,5,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,,3,132641,2,2,1,0,1,43,2.0,4.0,4.0,2.1,2,2,237.337597837774,0.0,33915.9608340421,2,3,75.0,5,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.031961353101692715,16150.457540020045,4,2,4_1,4_1_1,4_2_1,4_0_0_1
32617,2,42.0,9,0.0,0.0,0.0,2121.0609297962324,2103.0,0.0,0.0,31,0,0,0,0,0,0,0,0,1,2009.0,6,132642,2,1,1,0,1,43,2.0,7.0,4.0,2.1,2,2,290.351891320193,1580.0,157371.17538138927,1,2,180.0,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.013363311260168048,74938.6549435187,10,5,10,10_1,10_0,10_0_0
32618,1,83.0,2,0.0,0.0,0.0,335.61090661332787,1770.0,0.0,2274.9262355679225,71,0,0,0,0,0,0,0,0,2,,2,132643,2,2,0,0,1,11,0.0,3.0,1.0,1.0,1,1,2608.70279987161,250.0,18449.024311019966,2,3,60.0,2,0,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.09594003293403132,18449.024311019966,4,2,4_1,4_0_1,4_2_1,4_0_1_1
32619,2,68.0,1,0.0,0.0,424.977152215863,389.3086516714603,1490.0,0.0,1346.9957973757435,71,2,2,1,2,2,2,2,1,1,,1,132644,2,1,1,0,1,11,0.0,5.0,1.0,1.0,1,1,615.968839399841,290.0,18221.901898695327,0,1,120.0,1,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0.08176973009094526,18221.901898695327,4,2,4_0,4_1_0,4_4_0,4_1_0_0
32620,1,33.0,2,0.0,0.0,0.0,0.0,398.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,2,132645,2,1,0,1,1,32,1.0,4.0,3.0,1.6,1,1,212.571493015775,0.0,10678.333992653977,2,3,65.0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03727173173959524,6673.958745408736,1,1,1_1,1_0_1,1_4_1,1_0_1_1
32621,2,38.0,8,0.0,0.0,0.0,805.4661758719869,600.0,0.0,0.0,20,2,2,2,2,1,2,2,2,2,2003.0,6,132646,2,3,0,0,1,12,1.0,4.0,1.0,1.0,1,1,2352.16112597112,600.0,29492.64680231962,2,3,80.0,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.02034405402884388,29492.64680231962,8,4,8,8_0,8_3,8_0_0
32622,2,37.0,6,0.0,0.0,0.0,0.0,3215.0,0.0,0.0,20,0,0,0,0,0,0,0,0,2,,4,132647,2,1,0,0,1,43,2.0,2.0,2.0,1.5,2,2,756.704333392678,0.0,57093.53301545337,0,1,60.0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.05631110618307337,38062.35534363558,9,5,9,9_0,9_4,9_0_0
32623,2,50.0,1,0.0,0.0,0.0,671.2218132266557,1000.0,0.0,748.3309985420798,50,2,2,1,2,1,2,2,2,2,,1,132648,2,3,0,1,1,42,2.0,4.0,4.0,2.3,3,3,780.276624701654,500.0,27676.50470992451,2,3,80.0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0.03613173016177185,12033.262917358483,2,1,2_0,2_0_0,2_4_0,2_1_0_0
32624,1,44.0,7,,0.0,0.0,,611.0,0.0,,71,0,0,0,0,0,0,0,0,1,,5,132649,2,1,0,0,2,31,0.0,4.0,4.0,1.9,1,1,134.2241366246862,0.0,4452.20167001216,2,3,110.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.13723547253382418,2343.2640368485054,1,1,1_1,1_1_1,1_2_1,1_0_0_1
32626,1,70.0,2,0.0,338.0568245130635,0.0,201.36654396799673,744.0,0.0,215.51932758011895,71,2,1,2,1,2,2,2,2,2,,2,132651,2,2,0,1,1,11,0.0,2.0,1.0,1.0,1,1,198.024958482269,150.0,12081.093134708042,2,3,60.0,3,1,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.06158383117356705,12081.093134708042,2,1,2_1,2_0_1,2_3_1,2_0_1_1
32627,2,63.0,5,0.0,0.0,0.0,657.7973769621226,1443.0,0.0,1426.318883221204,41,0,0,0,0,0,0,0,0,1,,3,132652,1,2,3,0,2,41,1.0,6.0,3.0,2.0,3,3,1885.5370056405,490.0,83451.24857666451,0,1,110.0,2,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.017291532776461133,41725.624288332256,9,5,9,9_1,9_2,9_0_0
32628,2,58.0,5,0.0,0.0,488.72372504824244,1879.421077034636,1795.0,54.84735298031498,0.0,60,2,2,2,2,2,2,2,1,1,,3,132653,1,2,3,0,1,43,2.0,5.0,2.0,1.5,2,2,1164.01803868096,1400.0,26137.400227855964,0,1,92.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.06867553713651202,17424.93348523731,4,2,4_0,4_1_0,4_0_0,4_0_0_0
32629,2,57.0,2,0.0,0.0,0.0,418.8424114534332,655.0,54.84735298031498,0.0,70,0,0,0,0,0,0,0,0,2,,2,132654,2,1,0,1,1,12,1.0,3.0,1.0,1.0,1,1,226.639348880022,312.0,16314.88627959802,2,3,55.0,3,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.040147383731328,16314.88627959802,4,2,4_0,4_0_0,4_3_0,4_0_1_0
32630,1,59.0,7,,0.0,0.0,,630.0,164.54205894094494,,10,0,0,0,0,0,0,0,0,2,,5,132655,2,3,0,0,2,12,1.0,2.0,1.0,1.0,1,1,53.39571135190053,480.0,12267.110206439222,2,3,30.0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.051356838684737824,12267.110206439222,2,1,2_1,2_0_1,2_2_1,2_0_0_1
32631,1,54.0,6,0.0,0.0,0.0,2013.6654396799672,1500.0,0.0,0.0,60,2,2,2,2,1,2,2,2,1,,4,132656,1,2,3,0,2,11,0.0,4.0,1.0,1.0,1,1,525.034402658883,1500.0,11609.076936120277,1,2,90.0,3,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0.12920923930936545,11609.076936120277,2,1,2_1,2_1_1,2_3_1,2_0_0_1
32632,2,31.0,9,0.0,0.0,0.0,939.710538517318,700.0,0.0,0.0,31,0,0,0,0,0,0,0,0,2,2007.0,6,132657,2,2,0,0,1,43,2.0,2.0,2.0,1.5,2,2,1822.42843715651,700.0,39871.2635584638,2,3,49.0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.017556504046418796,26580.8423723092,7,4,7,7_0,7_2,7_0_0
32633,2,59.0,2,0.0,0.0,580.8021080283461,2282.1541649706296,2110.0,0.0,0.0,31,0,0,0,0,0,0,0,0,1,,2,132658,2,2,2,0,1,42,1.0,4.0,2.0,1.5,2,2,1172.75321539632,1700.0,46790.14882455814,0,1,120.0,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.045094962358669645,31193.432549705427,8,4,8,8_1,8_0,8_0_1
32635,2,49.0,2,0.0,0.0,0.0,428.2395168386064,627.0,0.0,460.9718951019211,71,0,0,0,0,0,0,0,0,2,,2,132660,2,2,0,1,1,43,2.0,4.0,3.0,1.8,2,2,1919.35218184323,319.0,33701.420142238254,2,3,70.0,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.018604557236867773,18723.01119013236,5,3,5,5_0,5_3,5_0_1
32636,2,74.0,5,0.0,1126.8560817102116,424.977152215863,671.2218132266557,2340.0,43.87788238425198,0.0,71,0,0,0,0,0,0,0,0,1,,3,132661,1,2,2,0,2,41,1.0,5.0,3.0,2.0,3,3,1621.16882861625,500.0,11579.485876820649,0,1,80.0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.20208151077623562,5789.742938410324,1,1,1_0,1_1_0,1_0_0,1_0_0_0
32637,1,38.0,9,,0.0,0.0,,620.0,241.3283531133859,,71,0,0,0,0,0,0,0,0,1,2009.0,6,132662,2,1,0,0,1,43,2.0,5.0,5.0,2.8,4,2,193.5481189232246,400.0,11365.016796053444,1,2,80.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.05455337296248414,4058.9345700190875,1,1,1_1,1_1_1,1_2_1,1_0_0_1
32638,2,68.0,1,0.0,3004.949551227231,708.295253693105,1342.4436264533115,5600.0,109.69470596062996,0.0,10,0,0,0,0,0,0,0,0,1,,1,132663,2,2,1,0,1,11,0.0,12.0,1.0,1.0,1,1,2554.4191792802,1000.0,54131.6679521005,0,1,220.0,4,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.10345145848739176,54131.6679521005,10,5,10,10_1,10_0,10_1_0
32639,2,66.0,5,0.0,0.0,0.0,2684.887252906623,2000.0,0.0,0.0,70,0,0,0,0,0,0,0,0,1,,3,132664,2,1,3,0,1,41,0.0,4.0,3.0,2.0,3,3,379.435184775176,2000.0,40542.84016254674,0,1,100.0,3,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04933053510759193,20271.42008127337,5,3,5,5_1,5_3,5_0_0
32640,2,30.0,7,0.0,0.0,0.0,443.0063967295928,580.0,0.0,374.1654992710399,42,0,0,0,0,0,0,0,0,2,,5,132665,2,1,0,0,1,12,1.0,2.0,1.0,1.0,1,1,2287.25094728842,330.0,19892.80553119096,2,3,50.0,5,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.029156269541296624,19892.80553119096,5,3,5,5_0,5_1,5_0_0
32641,2,61.0,1,0.0,0.0,14.165905073862099,1232.3632490841399,1128.0,219.38941192125992,0.0,50,0,0,0,0,0,0,0,0,1,,1,132666,1,1,2,0,1,42,1.0,6.0,5.0,2.4,3,2,985.353084156949,918.0,33431.57194773926,0,1,100.0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.03374056122049261,13929.82164489136,3,2,3_0,3_1_0,3_0_0,3_1_0_0
32642,2,48.0,1,0.0,0.0,424.977152215863,644.3729406975896,2280.0,1645.4205894094493,0.0,50,0,0,0,0,0,0,0,0,1,,1,132667,1,1,3,0,2,43,2.0,6.0,4.0,2.3,3,2,915.715989057075,480.0,15256.93519459103,0,1,180.0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.14944023625454722,6633.450084604796,1,1,1_0,1_1_0,1_0_0,1_1_0_0
32643,1,40.0,2,0.0,45.074243268408466,0.0,1047.106028633583,984.0,0.0,215.51932758011895,71,2,1,2,1,1,2,2,2,2,,2,132668,1,3,0,1,1,43,3.0,5.0,6.0,2.8999999999999995,3,3,404.97421138487,780.0,20197.395653624993,2,3,110.0,2,1,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0.04871915255189811,6964.619190905171,1,1,1_1,1_0_1,1_3_1,1_0_1_1
32644,2,42.0,8,0.0,0.0,0.0,1610.9323517439739,1200.0,0.0,0.0,12,0,0,0,0,0,0,0,0,2,1999.0,6,132669,2,1,0,0,1,12,1.0,2.0,1.0,1.0,1,1,880.021160550916,1200.0,61020.95974973422,1,2,58.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.019665374076736422,61020.95974973422,10,5,10,10_0,10_4,10_0_0
32645,2,46.0,5,0.0,0.0,0.0,1073.954901162649,800.0,0.0,0.0,31,0,0,0,0,0,0,0,0,2,,3,132670,1,1,0,1,2,43,2.0,3.0,4.0,2.5,4,2,265.474620816234,800.0,65542.27849114739,2,3,80.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.01220586190191807,26216.911396458956,7,4,7,7_0,7_4,7_0_0
32646,2,57.0,6,0.0,0.0,328.6489977136007,1966.6799127541015,1877.0,197.4504707291339,0.0,50,0,0,0,0,0,0,0,0,1,,4,132671,2,2,2,0,1,42,1.0,7.0,2.0,1.5,2,2,2391.70235862666,1465.0,34225.945285172325,0,1,268.0,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.054841436353641665,22817.29685678155,6,3,6,6_1,6_0,6_0_0
32647,2,57.0,2,,0.0,0.0,,759.0,92.14355300692917,,71,0,0,0,0,0,0,0,0,1,,2,132672,2,3,0,0,2,32,2.0,6.0,2.0,1.5,2,2,70.31146647197285,675.0,6220.739477966616,0,1,140.0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.12201121790879044,4147.159651977744,1,1,1_0,1_1_0,1_3_0,1_0_1_0
32648,1,68.0,2,0.0,0.0,0.0,402.73308793599347,1080.0,0.0,1167.3963577256443,70,2,2,1,2,1,2,2,2,2,,2,132673,1,3,0,0,1,11,0.0,2.0,1.0,1.0,1,1,2659.22337597976,300.0,13047.933321373705,2,3,46.0,4,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0.08277172893203413,13047.933321373705,2,1,2_1,2_0_1,2_3_1,2_0_1_1
32649,1,22.0,7,0.0,0.0,0.0,402.73308793599347,300.0,0.0,0.0,44,0,0,0,0,0,0,0,0,2,,5,132674,2,2,0,0,1,12,1.0,1.0,1.0,1.0,1,1,2330.56584756076,300.0,17254.0,2,3,35.0,5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.01738727251651791,17254.0,4,2,4_1,4_0_1,4_1_1,4_0_0_1
32650,1,37.0,2,,0.0,0.0,,204.0,92.14355300692917,,71,0,0,0,0,0,0,0,0,1,,2,132675,2,2,0,0,2,12,1.0,3.0,1.0,1.0,1,1,118.51594679427383,120.0,11801.727025934977,1,2,45.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.01728560570429211,11801.727025934977,2,1,2_1,2_1_1,2_2_1,2_0_1_1
32652,1,63.0,2,0.0,450.74243268408463,0.0,805.4661758719869,1276.0,83.36797653007876,0.0,71,2,2,2,1,1,1,2,2,1,,2,132677,1,3,3,0,1,12,1.0,4.0,1.0,1.0,1,1,1303.64845727678,600.0,10418.90086919671,2,3,65.0,4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0.12246973227017359,10418.90086919671,2,1,2_1,2_1_1,2_0_1,2_0_1_1
32653,2,43.0,9,0.0,0.0,0.0,1610.9323517439739,1200.0,0.0,0.0,12,0,0,0,0,0,0,0,0,1,2012.0,6,132678,2,1,1,0,1,43,2.0,4.0,5.0,2.4,2,2,3674.94662217433,1200.0,54366.13100343308,1,2,86.0,1,0,0,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.022072565728913522,22652.554584763784,6,3,6,6_1,6_4,6_0_0
32654,2,55.0,1,0.0,0.0,0.0,13424.436264533115,10090.0,98.72523536456696,0.0,12,0,0,0,0,0,0,0,0,1,,1,132679,2,1,1,0,1,43,2.0,5.0,2.0,1.5,2,2,1979.07639001687,10000.0,102477.94529197185,1,2,115.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.09846020986518017,68318.63019464789,10,5,10,10_1,10_0,10_1_0
32655,2,58.0,8,0.0,0.0,0.0,402.73308793599347,300.0,0.0,0.0,71,2,2,2,1,2,2,2,2,1,2001.0,6,132680,2,2,1,0,1,41,1.0,3.0,3.0,2.0,3,3,1714.44871562599,300.0,33214.16610493989,1,2,88.0,9,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0.009032290591073472,16607.083052469945,4,2,4_0,4_1_0,4_1_0,4_0_0_0
32656,0,33.0,2,,0.0,0.0,,942.0,46.071776503464584,,50,0,0,0,0,0,0,0,0,1,,2,132681,2,2,0,0,2,32,1.0,5.0,2.0,1.3,1,1,124.02173784455175,900.0,35570.51764223327,5,0,74.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.026482605889365886,27361.93664787175,7,4,7,7_1,7_2,7_0_1
32657,0,88.0,2,0.0,0.0,0.0,444.3488403560461,331.0,0.0,0.0,70,0,0,0,0,0,0,0,0,1,,2,132682,2,2,2,0,1,11,0.0,3.0,1.0,1.0,1,1,1752.12820399641,331.0,25121.868921894515,0,1,96.0,8,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.013175771318173024,25121.868921894515,7,4,7,7_1,7_2,7_0_1
32658,2,82.0,1,0.0,0.0,141.659050738621,966.5594110463843,4020.0,3510.2305907401587,0.0,50,0,0,0,0,0,0,0,0,1,,1,132683,2,3,1,0,1,41,0.0,5.0,2.0,1.5,2,2,824.946782146066,720.0,58633.956669295556,0,1,120.0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.06856095389696132,39089.304446197035,9,5,9,9_1,9_0,9_1_0
32659,1,30.0,2,,0.0,0.0,,666.0,72.39850593401577,,43,0,0,0,0,0,0,0,0,8,,2,132684,2,2,0,0,2,32,1.0,3.0,2.0,1.3,1,1,128.45884346708505,600.0,18813.0,2,3,40.0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.035401052463721897,14471.538461538461,3,2,3_1,3_0_1,3_3_1,3_0_1_1
32660,2,34.0,2,0.0,0.0,0.0,469.855269258659,350.0,0.0,0.0,43,0,0,0,0,0,0,0,0,2,,2,132685,2,1,0,1,1,43,2.0,4.0,4.0,2.3,3,2,232.917555601679,350.0,51269.617541428204,2,3,69.0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.006826655176765927,22291.138061490525,6,3,6,6_0,6_4,6_0_1
32661,2,52.0,2,0.0,0.0,0.0,966.5594110463843,720.0,0.0,0.0,42,0,0,0,0,0,0,0,0,2,,2,132686,2,1,0,1,1,43,2.0,3.0,3.0,2.0,3,3,823.978464779219,720.0,57427.86620654601,0,1,58.0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.012537467392753828,28713.933103273004,8,4,8,8_0,8_4,8_0_1
32662,2,24.0,9,,0.0,0.0,,422.0,0.0,,41,0,0,0,0,0,0,0,0,2,2007.0,6,132687,2,1,0,0,1,12,1.0,2.0,1.0,1.0,1,1,174.7079676438596,0.0,9676.351927058544,2,3,53.0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.043611477050554244,9676.351927058544,1,1,1_0,1_0_0,1_2_0,1_0_0_0
32663,2,77.0,5,0.0,0.0,0.0,402.73308793599347,600.0,0.0,448.99859912524784,71,0,0,0,0,0,0,0,0,2,,3,132688,1,3,0,1,2,41,0.0,3.0,2.0,1.5,2,2,262.790106460624,300.0,25109.768332858534,2,3,80.0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.02389508306274744,16739.845555239022,4,2,4_0,4_0_0,4_1_0,4_0_0_0
32664,2,38.0,9,,0.0,0.0,,965.0,71.30155887440947,,12,0,0,0,0,0,0,0,0,1,2010.0,6,132689,2,1,0,0,2,43,2.0,6.0,4.0,2.1,2,2,116.34085606177645,900.0,94932.69816483473,1,2,190.0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.010165096101286821,45206.046745159394,10,5,10,10_1,10_3,10_0_0
32665,2,54.0,6,0.0,0.0,424.977152215863,1487.69602683556,1408.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,,4,132690,2,1,2,0,1,43,2.0,6.0,2.0,1.5,2,2,1444.72350319516,1108.2,7124.311028585964,0,1,160.0,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.19763314576672272,4749.540685723976,1,1,1_0,1_1_0,1_0_0,1_0_0_0
32666,2,59.0,5,0.0,0.0,0.0,2953.3759781972853,2200.0,0.0,0.0,44,0,0,0,0,0,0,0,0,1,,3,132691,2,1,2,0,1,43,2.0,5.0,2.0,1.5,2,2,347.965312822645,2200.0,70011.2130572083,0,1,100.0,3,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.031423537801042144,46674.14203813887,10,5,10,10_1,10_2,10_0_0
32667,1,67.0,5,0.0,0.0,0.0,483.27970552319215,360.0,0.0,0.0,71,2,1,2,2,1,2,2,2,2,,3,132692,2,1,0,1,1,11,0.0,4.0,1.0,1.0,1,1,259.18422567105,360.0,10156.728888888889,2,3,75.0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0.03544448256306493,10156.728888888889,2,1,2_1,2_0_1,2_2_1,2_0_0_1
32668,2,70.0,7,0.0,0.0,198.3226710340694,1610.9323517439739,1340.0,0.0,0.0,70,0,0,0,0,0,0,0,0,1,,5,132693,1,1,2,0,1,42,2.0,4.0,3.0,2.0,3,3,1672.84082952759,1200.0,75265.05732800234,0,1,110.0,9,0,0,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.017803746487036202,37632.52866400117,9,5,9,9_1,9_3,9_0_0
32669,1,66.0,5,0.0,0.0,0.0,208.07876210026328,210.0,0.0,82.31640983962878,70,0,0,0,0,0,0,0,0,2,,3,132694,2,2,0,1,1,11,0.0,2.0,1.0,1.0,1,1,339.53016591034,155.0,12196.692108451522,2,3,50.0,2,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.017217783160606598,12196.692108451522,2,1,2_1,2_0_1,2_3_1,2_0_0_1
32670,1,34.0,9,0.0,0.0,424.977152215863,872.5883571946525,1010.0,65.81682357637797,0.0,50,0,0,0,0,0,0,0,0,1,2011.0,6,132695,2,1,1,0,1,43,2.0,4.0,4.0,2.1,2,2,1950.19166416172,650.0,23778.340057035828,1,2,94.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.042475631081789866,11323.019074778966,2,1,2_1,2_1_1,2_0_1,2_0_0_1
32671,2,23.0,2,57.0,0.0,0.0,28.284946406398618,57.0,0.0,53.77544550925771,31,0,0,0,0,0,0,0,0,2,,2,132696,1,2,0,0,1,12,1.0,3.0,1.0,1.0,1,1,890.594737592517,0.0,25304.177928356356,2,3,53.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.002252592443879581,25304.177928356356,7,4,7,7_0,7_4,7_0_1
32672,2,71.0,2,,0.0,0.0,,438.0,96.53134124535435,,41,0,0,0,0,0,0,0,0,1,,2,132697,2,1,0,0,2,41,0.0,5.0,2.0,1.5,2,2,117.47680126261416,350.0,62111.69886572855,0,1,99.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0070518116232315105,41407.799243819034,9,5,9,9_1,9_2,9_0_1
32673,2,47.0,9,0.0,0.0,0.0,2013.6654396799672,1500.0,0.0,0.0,71,0,0,0,0,0,0,0,0,1,2012.0,6,132698,2,1,1,0,1,43,2.0,4.0,2.0,1.5,2,2,584.486212650847,1500.0,14545.505641728272,1,2,75.0,1,0,0,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.10312463773667566,9697.003761152182,1,1,1_0,1_1_0,1_4_0,1_0_0_0
32674,2,67.0,7,0.0,0.0,0.0,747.7410999344945,2557.0,0.0,2993.323994168319,50,0,0,0,0,0,0,0,0,1,,5,132699,2,1,2,0,1,11,0.0,8.0,1.0,1.0,1,1,1302.41293428184,557.0,34142.04222335297,0,1,210.0,8,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.07489300093041963,34142.04222335297,9,5,9,9_1,9_3,9_0_0
32675,2,35.0,9,0.0,0.0,325.8158166988283,2416.3985276159606,2120.0,98.72523536456696,0.0,71,0,0,0,0,0,0,0,0,1,2006.0,6,132700,2,1,1,0,1,43,2.0,5.0,4.0,2.1,2,2,1430.00660028456,1800.0,48086.41469339684,1,2,120.0,2,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04408729603812853,22898.29271114135,6,3,6,6_1,6_2,6_0_0
32676,0,31.0,2,0.0,0.0,0.0,1342.4436264533115,1080.0,87.75576476850397,0.0,42,0,0,0,0,0,0,0,0,1,,2,132701,2,1,2,0,1,43,2.0,3.0,2.0,1.5,2,2,704.493883013839,1000.0,41155.847892778605,5,0,90.0,9,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.026241714247114363,27437.23192851907,7,4,7,7_1,7_1,7_0_1
