"","X","aba","agepr","aise","ancons","depenses_combustibles_liquides","depenses_combustibles_solides","depenses_electricite","depenses_gaz_liquefie","depenses_gaz_ville","depenses_tot","dip14pr","htl","ident_men","identifiant_menage","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_04_5_0_0","poste_04_5_5_1","poste_04_5_5_2","revtot","stalog","surfhab_d","zeat","fioul","gaz_ville","electricite","strate","rural","petite_ville","moyenne_ville","grande_ville","paris","bat_av_49","bat_49_74","bat_ap_74","log_indiv","log_colec","ouest_sud","est_nord","aides_logement","depenses_energies","part_energies_depenses_tot","part_energies_revtot","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_1","donation_class_2","donation_class_3","donation_class_4","froid_cout","froid_impaye","froid_installation","froid_isolation","froid","gchauf_2","gchauf_6","gchauf_7","gchaufs_1","gchaufs_2","gchaufs_3","gchaufs_4","gchaufs_5","isolation_fenetres","isolation_murs","isolation_toit","majorite_double_vitrage"
"10744",10810,NA,52,3,1,0,0,801.888188534527,0,1459.53402412918,28354.76,71,1,8383,201710810,1,3,0,2,1.5,2709.4333079,0,0,0,20840,3,80,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2261.42221266371,0.0797545883888175,0.108513541874458,13893.3333333333,2,1,"2_0","2_1_0","2_3_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"10836",10903,NA,47,3,99,0,0,317.358413735654,49.0259568410663,0,16462.62,50,2,8494,201710903,1,4,1,2,1.5,1578.2865488,0,0,0,19730,3,75,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,366.38437057672,0.0222555322650174,0.0185699123455003,13153.3333333333,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"10859",10926,2,64,3,1,0,148.462036792283,285.622572362088,0,0,14380.09672205,71,1,8520,201710926,0,4,0,1,1,3055.6526223,0,0,0,11390,1,100,5,0,0,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,434.084609154372,0.0301864874447444,0.038111028020577,11390,2,1,"2_0","2_1_0","2_3_0","2_1_0_0",0,0,0,1,1,2,2,2,1,2,2,2,2,1,1,2,1
"10872",10939,NA,42,3,5,0,0,761.660192965569,0,252.133492325484,27819.55740678,50,2,854,201710939,1,4,3,4,2.1,2142.3096116,0,0,0,24896,5,95,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1013.79368529105,0.0364417618320548,0.0407211473847627,11855.2380952381,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"10877",10944,NA,38,4,8,0,0,190.415048241392,0,0,4282.06816119,50,2,8545,201710944,0,1,0,1,1,3858.6331224,0,0,0,13051,3,29,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,190.415048241392,0.0444680096331011,0.0145900734228329,13051,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"10902",10969,NA,71,3,9,0,0,518.352075768235,0,1358.71937530955,8472.6,70,1,8571,201710969,0,4,0,1,1,1657.1752058,0,0,0,13535,3,89,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1877.07145107779,0.221546095776714,0.138682781756763,13535,2,1,"2_0","2_1_0","2_3_0","2_0_0_0",0,0,0,1,1,2,2,2,2,1,2,2,2,1,3,4,2
"10953",11020,NA,41,2,99,0,0,285.622572362088,0,560.296649612186,21015.7,50,2,8636,201711020,1,4,3,4,2.3,655.64012027,0,0,0,27740,3,62,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,845.919221974275,0.0402517747195799,0.0304945645989284,12060.8695652174,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"10982",11049,NA,46,5,9,0,0,634.716827471308,0,529.480333883516,6208.56,60,2,8671,201711049,0,3,1,2,1.3,914.68531192,0,0,0,17188,3,70,9,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1164.19716135482,0.187514844240021,0.0677331371511999,13221.5384615385,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,1
"10998",11065,2,82,3,1,960.510836934434,0,391.408710273973,0,0,25046.86,70,1,8692,201711065,0,4,0,1,1,2759.9797918,0,0,0,13851,1,74,2,1,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1351.91954720841,0.053975610004943,0.0976044723997117,13851,2,1,"2_0","2_1_0","2_3_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2
"11002",11069,2,37,3,7,0,0,391.408710273973,0,756.400476976452,29759.38,42,2,8696,201711069,1,3,2,3,1.6,904.32004096,0,0,0,19932,2,70,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1147.80918725042,0.0385696606330651,0.0575862526214341,12457.5,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"11005",11072,NA,75,4,3,0,0,264.465344779712,0,127.467487786772,12531.84,60,2,8699,201711072,0,2,0,1,1,3071.9404734,0,0,0,13093,3,47,4,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,391.932832566484,0.0312749630195154,0.0299345323887943,13093,2,1,"2_0","2_0_0","2_3_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"11025",11092,2,93,3,4,0,0,291.969740636802,0,1364.32234180567,17296.24,70,2,8721,201711092,0,4,0,1,1,5034.6524715,0,0,0,13110,1,80,9,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1656.29208244248,0.0957602393608366,0.126338068836192,13110,2,1,"2_0","2_0_0","2_3_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"11043",11110,NA,67,2,3,0,0,188.299325483155,0,1959.63753201862,9055.12,50,2,8746,201711110,0,4,0,1,1,2679.8243543,0,0,0,13801,3,77,5,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,2147.93685750178,0.237206890411367,0.155636320375464,13801,2,1,"2_0","2_0_0","2_3_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"11100",11167,2,84,3,1,0,0,267.296062844842,0,486.511341376393,16977.36,71,2,8827,201711167,0,2,0,2,1.5,4686.9752791,0,0,0,20168,1,35,8,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,753.807404221235,0.0444007433559302,0.0373764083806642,13445.3333333333,2,1,"2_0","2_0_0","2_3_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"11130",11197,NA,43,3,99,0,0,659.330288350611,0,1200.06130872844,26218.8,50,1,8868,201711197,1,5,2,4,2.3,2006.8339162,0,0,0,27738,3,100,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1859.39159707905,0.0709182570170659,0.0670340903121727,12060,2,1,"2_0","2_1_0","2_3_0","2_0_0_0",0,0,0,1,1,2,2,2,1,1,2,2,2,2,2,1,1
"11143",11210,NA,41,4,6,0,0,1375.2197928545,36.4192822247921,0,11839.48,42,2,8880,201711210,1,3,1,2,1.3,643.88841207,0,0,0,15863,3,75,3,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1411.63907507929,0.119231509752058,0.0889894140502611,12202.3076923077,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"11163",11230,NA,20,3,6,0,0,504.59987783969,0,0,16320.94584675,41,2,8909,201711230,1,1,0,1,1,3136.8975871,0,0,0,11757,3,28,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,504.59987783969,0.0309173183084956,0.0429191016279399,11757,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"11196",11263,NA,45,5,4,0,0,427.673700551748,0,778.418146202229,33203.10005672,50,2,8954,201711263,2,4,2,4,2.5,4241.3617155,0,0,0,30624,3,92,7,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1206.09184675398,0.0363246758493526,0.0393838769185598,12249.6,2,1,"2_0","2_0_0","2_3_0","2_0_1_0",1,0,0,0,1,2,2,2,2,2,2,1,2,2,1,0,1
"11205",11272,NA,22,3,7,0,0,253.886730988523,0,0,12348.736974448,44,2,8965,201711272,1,1,0,1,1,4088.1781931,0,0,0,13411,3,20,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,253.886730988523,0.0205597326685203,0.0189312304070183,13411,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"11329",11396,NA,29,3,9,0,0,374.214487982779,0,681.11587792695,37901.53245936,43,2,9124,201711396,0,4,2,3,1.8,1046.5040309,0,0,0,23768,3,90,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1055.33036590973,0.0278440025358159,0.0444013112550374,13204.4444444444,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"11416",11484,NA,22,3,1,0,0,1004.9683101629,0,0,37918.2,31,2,924,201711484,1,2,0,1,1,2907.9018135,0,0,0,13696,3,29,4,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1004.9683101629,0.0265035869361653,0.0733767749826887,13696,2,1,"2_0","2_0_0","2_3_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"11418",11486,NA,61,3,4,0,0,305.721938565347,0,591.112965340857,14481.92,70,1,9241,201711486,0,3,1,2,1.5,1744.0578435,0,0,0,18908,3,80,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,896.834903906203,0.0619279007138697,0.0474315053895813,12605.3333333333,2,1,"2_0","2_1_0","2_3_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"11440",11508,NA,52,4,99,0,0,382.945819241022,0,427.226195329292,15204.25202733,50,2,9268,201711508,2,4,2,3,2,2130.7327877,0,0,0,25654,3,93,5,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,810.172014570315,0.053285884311442,0.0315807287195102,12827,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"11492",11563,NA,36,4,9,0,0,0,0,0,47674.98,60,2,9339,201711563,1,4,2,3,1.8,1998.7826499,0,0,0,23505,3,95,8,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,13058.3333333333,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"11531",11602,NA,79,4,99,0,0,301.501071662662,0,219.916434972783,16316.69,50,2,9393,201711602,0,3,0,1,1,3024.149223,0,0,0,13972,3,79,4,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,521.417506635446,0.0319560834112461,0.0373187451070316,13972,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
"11582",11653,NA,34,4,9,0,0,418.913106131063,0,0,27947.1,50,2,9461,201711653,1,3,1,2,1.3,1661.3084134,0,0,0,18160,3,60,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,418.913106131063,0.0149895018134641,0.0230679023199925,13969.2307692308,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"11585",11656,NA,36,4,99,0,0,757.338844727054,0,1378.44880056645,19213.68,71,8,947,201711656,1,4,2,3,1.8,727.31967834,0,0,0,20487,3,98,5,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,2135.7876452935,0.111159738545323,0.10425087349507,11381.6666666667,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2
"11626",11697,NA,58,3,7,0,0,628.369659196595,0,1047.75473477479,14857.72,60,1,9521,201711697,1,3,0,1,1,1366.1179178,0,0,0,12390,3,69,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1676.12439397138,0.112811682678862,0.13528041920673,12390,2,1,"2_0","2_1_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"11641",11712,NA,57,3,1,0,757.156387640645,926.686568108109,0,0,21134.4,60,1,954,201711712,3,3,3,5,3,2248.1747291,0,0,0,40350,3,80,8,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1683.84295574875,0.0796730901160551,0.0417309282713446,13450,2,1,"2_0","2_1_0","2_3_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"11664",11735,2,65,5,1,0,1870.62166358277,740.502965383192,504.266984650968,0,20901.08,50,1,9571,201711735,0,5,0,2,1.5,1912.0998886,0,0,0,18470,1,100,3,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,3115.39161361693,0.149054097377596,0.168673070580234,12313.3333333333,2,1,"2_0","2_1_0","2_3_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"11757",11828,NA,44,4,4,0,0,547.956928831927,0,997.348249821605,29476.44,50,2,9681,201711828,2,5,2,3,1.8,597.09858473,0,0,0,22824,3,78,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1545.30517865353,0.0524250953864691,0.0677052742137019,12680,2,1,"2_0","2_0_0","2_3_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"11794",11866,NA,32,3,99,0,0,327.937027526842,0,350.185406007617,11616.02584675,50,2,9728,201711866,1,3,0,2,1.5,2653.4676028,0,0,0,18440,3,60,4,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,678.122433534459,0.0583781787748163,0.0367745354411312,12293.3333333333,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"11802",11874,NA,56,3,9,0,0,445.493438074737,0,810.852235627321,42703.29787408,71,2,9735,201711874,2,3,1,3,2,3163.3818445,0,0,0,24650,3,69,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1256.34567370206,0.0294203430706141,0.050967370129901,12325,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"11805",11877,NA,54,4,1,0,0,370.251482691596,0,1260.66746162742,16255.1,41,2,9738,201711877,1,3,0,1,1,2437.1607308,0,0,0,13718,3,85,7,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,1630.91894431902,0.100332753678477,0.118888973926157,13718,2,1,"2_0","2_0_0","2_3_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"11827",11899,NA,42,5,99,0,0,444.301779229915,0,462.244735930054,16043.7,41,2,9761,201711899,1,3,1,2,1.3,605.61355605,0,0,0,14994,3,72,2,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,906.546515159969,0.0565048283849716,0.0604606185914345,11533.8461538462,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,1,1,1,2,2,2,2,1,2,2,2,1,3,3,2
"11834",11906,2,54,2,2,0,0,612.672379774133,0,1115.13824085468,25516.874929493,50,2,9769,201711906,1,3,0,1,1,1953.8365091,0,0,0,12607,2,52,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1727.81062062881,0.0677124697049705,0.137051687207806,12607,2,1,"2_0","2_0_0","2_3_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"11841",11913,NA,43,3,4,0,0,349.094255109219,0,1673.88624071641,21773.388161188,50,2,9777,201711913,2,3,3,4,2.5,750.07129626,0,0,0,30422,3,64,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,2022.98049582563,0.0929106889956463,0.0664972880095203,12168.8,2,1,"2_0","2_0_0","2_3_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"11879",11951,NA,76,4,99,0,0,338.515641318031,0,2588.5705212083,15944.06,71,2,9829,201711951,0,5,0,1,1,1718.9746542,0,0,0,13424,3,75,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,2927.08616252633,0.183584743316717,0.2180487308199,13424,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2
"11918",11990,NA,42,4,5,0,0,3808.30096482785,0,1344.71195906925,27824.67632238,43,1,9875,201711990,1,4,2,4,2.3,2771.6003141,0,0,0,31833,3,80,9,0,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,5153.01292389709,0.185195790391007,0.16187644657736,13840.4347826087,2,1,"2_0","2_1_0","2_3_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"11926",11998,NA,59,3,5,0,0,1186.92046737135,0,0,25075.7620666,50,2,9884,201711998,2,3,1,2,1.5,2145.3650422,0,0,0,19153,3,67,4,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1186.92046737135,0.0473333757203048,0.0619704728957002,12768.6666666667,2,1,"2_0","2_0_0","2_3_0","2_0_0_0",0,0,0,0,1,2,2,1,2,1,2,2,2,2,1,1,1
"595",597,1,41,3,1,0,0,647.411164020734,0,1596.84545139473,41595.6,31,2,10761,201700597,1,6,4,6,2.9,1918.8267539,0,0,0,39403,2,120,4,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,1,2244.25661541547,0.0539541830245378,0.0569564910137671,13587.2413793103,2,1,"2_1","2_0_1","2_3_1","2_1_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
"2815",2828,1,50,4,6,0,0,317.358413735654,0,84.044497441828,25519.75,33,2,1360,201702828,1,3,1,2,1.3,2069.568494,0,0,0,17360,2,70,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,1,401.402911177482,0.0157291082858367,0.0231222875102236,13353.8461538462,2,1,"2_1","2_0_1","2_3_1","2_0_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"3650",3669,1,33,3,9,0,0,317.358413735654,0,0,45459.510875302,41,2,14678,201703669,1,4,2,3,1.6,1166.3642659,0,0,0,20570,2,83,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,1,317.358413735654,0.00698112248955308,0.0154282165160746,12856.25,2,1,"2_1","2_0_1","2_3_1","2_0_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"4159",4180,1,52,5,3,0,0,846.289103295077,470.649185674237,0,35536.66083603,50,2,15297,201704180,2,5,4,6,3.1,1887.0042989,0,0,0,35782,2,102,4,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,1316.93828896931,0.0370585828265016,0.0368044907766283,11542.5806451613,2,1,"2_1","2_0_1","2_3_1","2_0_1_1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
"8499",8549,1,47,4,1,0,0,1202.83228280179,0,2189.30103619377,43446.56,50,1,5538,201708549,2,5,4,6,3.3,1478.5724567,0,0,0,37156,1,112,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,1,3392.13331899556,0.0780759931049906,0.091294362121745,11259.3939393939,2,1,"2_1","2_1_1","2_3_1","2_1_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9174",9228,1,56,4,4,0,0,867.446330877454,0,0,18833.4,71,2,6372,201709228,1,3,1,2,1.5,854.46221281,0,0,0,18160,2,60,8,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,1,867.446330877454,0.0460589341742571,0.0477668684403884,12106.6666666667,2,1,"2_1","2_0_1","2_3_1","2_0_1_1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
"9714",9775,1,48,3,1,0,0,1110.75444807479,0,1470.77870523199,43777.0508753,50,1,7078,201709775,1,7,7,9,4.2,1384.7012735,0,0,0,50964,2,140,2,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,1,2581.53315330678,0.0589700105806656,0.0506540529257275,12134.2857142857,2,1,"2_1","2_1_1","2_3_1","2_1_0_1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"14",13,NA,37,3,9,0,0,304.664077186228,182.376559448767,0,15830.85665845,60,2,10014,201700013,0,4,3,4,1.9,687.64842672,0,0,0,24376,3,80,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,487.040636634994,0.0307652736136062,0.0199803346174514,12829.4736842105,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"130",129,NA,49,4,4,0,0,427.375997164014,0,252.133492325484,19693.77357389,60,8,1016,201700129,2,4,4,6,3.1,1640.5759584,0,0,0,35615,3,75,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,679.509489489498,0.034503772826473,0.0190793061768777,11488.7096774194,2,1,"2_0","2_0_0","2_4_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"251",251,NA,54,4,1,0,0,772.238806756758,0,0,15988.32,60,2,10323,201700251,0,2,0,1,1,3772.6487882,0,0,0,12608,3,32,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,772.238806756758,0.048300184557024,0.0612499053582454,12608,2,1,"2_0","2_0_0","2_4_0","2_1_0_0",0,0,0,1,1,2,2,2,2,1,2,1,2,1,2,0,1
"359",359,NA,89,3,2,0,0,126.943365494262,0,177.894186251869,16836.3911913,71,2,10461,201700359,0,3,0,2,1.5,3250.0410765,0,0,0,19602,3,67,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,304.837551746131,0.0181058724688965,0.0155513494411861,13068,2,1,"2_0","2_0_0","2_4_0","2_0_1_0",0,0,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2
"453",454,NA,25,3,99,0,0,1089.59722049241,0,0,15896.7105378,43,2,10576,201700454,1,3,1,2,1.3,2334.6208312,0,0,0,16827,3,57,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1089.59722049241,0.0685423074101722,0.0647529102331023,12943.8461538462,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"559",561,NA,37,2,99,0,0,619.906768163644,0,141.474904027077,29753.52,60,2,1071,201700561,1,4,5,7,3,2010.356907,0,0,0,36310,3,75,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,761.381672190721,0.0255896335018754,0.0209689251498408,12103.3333333333,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"631",633,NA,78,3,99,0,0,200.472047133632,0,1205.32848045057,12089.04,71,2,10804,201700633,0,3,0,2,1.5,4791.8031675,0,0,0,19030,3,81,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1405.80052758421,0.11628719299334,0.0738728600937575,12686.6666666667,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"722",724,NA,27,2,1,0,0,775.412390894114,0,0,20229.08,20,2,10923,201700724,1,1,0,1,1,5893.84636,0,0,0,12570,3,14,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,775.412390894114,0.0383315697448482,0.0616875410416957,12570,2,1,"2_0","2_0_0","2_4_0","2_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"747",749,2,50,3,4,0,0,380.830096482785,0,0,20632.7,31,2,10950,201700749,1,2,0,1,1,3014.1375279,0,0,0,13964,1,60,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,380.830096482785,0.0184575986895939,0.0272722784648227,13964,2,1,"2_0","2_0_0","2_4_0","2_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"792",794,NA,41,5,8,0,0,952.075241206962,0,0,28203.28,42,2,11010,201700794,1,4,4,5,2.6,1011.2727865,0,0,0,35108,3,86,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,952.075241206962,0.0337576069594374,0.0271184698987969,13503.0769230769,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
"851",854,NA,47,5,5,0,0,702.419955734914,0,1507.19798745678,29519.64,31,2,11086,201700854,1,4,3,5,2.6,2839.392788,0,0,0,34380,3,76,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,2209.6179431917,0.074852469176172,0.064270446282481,13223.0769230769,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,1,1,2,2,2,2,1,2,2,2,1,2,0,1
"856",859,NA,56,4,99,0,0,37.0251482691596,0,420.22248720914,36713.88784975,60,2,11093,201700859,1,3,1,3,2,2566.7095713,0,0,0,26488,3,116,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,457.247635478299,0.0124543507173516,0.0172624447099932,13244,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"1048",1052,NA,20,1,2,0,0,317.358413735654,0,0,15617.5311913,42,2,11333,201701052,1,2,1,2,1.3,1243.7147732,0,0,0,15314,3,49,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,317.358413735654,0.0203206518269958,0.0207234173785852,11780,2,1,"2_0","2_0_0","2_4_0","2_0_1_0",0,0,1,0,1,2,1,2,2,1,2,2,2,1,2,0,1
"1051",1055,2,73,2,5,0,0,657.909204026244,0,504.3176724851,36835.0573723,20,2,11336,201701055,1,3,0,2,1.5,3148.2884097,0,0,0,20161,1,78,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1162.22687651134,0.0315521940081282,0.0576472831958407,13440.6666666667,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"1227",1231,NA,59,5,99,0,0,1301.16949631618,0,0,20504.44791335,50,2,11564,201701231,1,5,2,3,1.8,717.80938871,0,0,0,22180,3,80,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1301.16949631618,0.0634579141957301,0.0586640891035248,12322.2222222222,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2
"1378",1383,2,48,4,6,0,0,2962.01186153277,0,0,47074.190875302,50,2,11765,201701383,1,3,0,1,1,3767.1980303,0,0,0,13450,2,72,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,2962.01186153277,0.0629222044278794,0.220223930225485,13450,2,1,"2_0","2_0_0","2_4_0","2_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2
